seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIVP010000071.1	5970	No terminal repeats	6	11	1.0000	NA	0	5.4218	NA	NA
JAYIVP010000039.1	40579	No terminal repeats	40	11	1.0000	NA	17	34.8978	MOBH;G_tfc19;G_tfc18;G_tfc22;G_tfc23;G_tfc24;virb4;G_tfc15;G_tfc14;G_tfc13;G_tfc12;G_tfc11;G_tfc10;G_tfc9;G_tfc8;G_tfc7;t4cp1;G_tfc5;T_virB1;G_tfc3;G_tfc2	NA
JAYIVP010000055.1	16120	No terminal repeats	17	11	1.0000	NA	1	4.1647	NA	NA
JAYIVP010000074.1	3179	No terminal repeats	4	11	0.9999	NA	1	3.4366	T_virB6	NA
JAYIVP010000064.1	8475	No terminal repeats	8	11	0.9999	NA	0	2.5688	NA	NA
JAYIVP010000067.1	8046	No terminal repeats	10	11	0.9993	NA	0	0.7327	NA	NA
JAYIVP010000051.1	25308	No terminal repeats	23	11	0.9990	NA	0	2.4834	NA	NA
JAYIVP010000076.1	2707	No terminal repeats	3	11	0.9977	NA	2	2.6906	T_virB6;virb4	NA
JAYIVP010000049.1	27371	No terminal repeats	26	11	0.9915	NA	0	1.6063	NA	NA
JAYIVP010000043.1	35018	No terminal repeats	27	11	0.9895	NA	1	2.9471	NA	NA
JAYIVP010000063.1	9649	No terminal repeats	7	11	0.9658	NA	0	0.2071	NA	NA
