JAYIRB010000001.1_tRNA1_Phe	235695	235770
JAYIRB010000001.1_tRNA2_Pro	264985	265061
JAYIRB010000002.1_tRNA1_Thr	12142	12217
JAYIRB010000004.1_tRNA1_Leu	170306	170392
JAYIRB010000006.1_tRNA1_Asp	1	75
JAYIRB010000006.1_tRNA2_Asp	172	248
JAYIRB010000006.1_tRNA3_Val	278	352
JAYIRB010000006.1_tRNA4_Leu	7094	7178
JAYIRB010000006.1_tRNA5_Lys	7256	7331
JAYIRB010000006.1_tRNA6_His	7415	7491
JAYIRB010000006.1_tRNA7_Arg	7523	7599
JAYIRB010000006.1_tRNA8_Pro	7643	7719
JAYIRB010000006.1_tRNA9_Trp	97684	97759
JAYIRB010000006.1_tRNA10_Thr	99103	99178
JAYIRB010000006.1_tRNA11_Gly	99212	99285
JAYIRB010000006.1_tRNA12_Tyr	99315	99400
JAYIRB010000006.1_tRNA13_Gln	103234	103310
JAYIRB010000010.1_tRNA1_Leu	75633	75719
JAYIRB010000011.1_tRNA1_Lys	85461	85536
JAYIRB010000014.1_tRNA1_Gln	73145	73219
JAYIRB010000014.1_tRNA2_Met	73274	73350
JAYIRB010000017.1_tRNA1_Arg	95759	95835
JAYIRB010000017.1_tRNA2_Arg	95932	96008
JAYIRB010000025.1_tRNA1_???	24066	24138
