seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIUE010000058.1	3168	DTR	3	11	1.0000	NA	2	2.3719	MOBV	NA
JAYIUE010000055.1	3434	No terminal repeats	5	11	1.0000	NA	2	3.5696	NA	NA
JAYIUE010000035.1	31945	No terminal repeats	31	11	1.0000	NA	17	29.0588	MOBH;G_tfc19;G_tfc18;G_tfc22;G_tfc23;G_tfc24;virb4;G_tfc15;G_tfc14;G_tfc13;G_tfc12;G_tfc11;G_tfc10;G_tfc9;G_tfc8;G_tfc7;t4cp1;G_tfc5;T_virB1;G_tfc3;G_tfc2	NA
JAYIUE010000054.1	3993	No terminal repeats	3	11	1.0000	NA	1	0.5876	MOBV	NA
JAYIUE010000036.1	27780	No terminal repeats	29	11	1.0000	NA	1	11.7221	NA	NA
JAYIUE010000031.1	48348	DTR	56	11	0.9999	NA	11	19.1267	I_traV;T_virB2;T_virB3;T_virB5;T_virB6;T_virB8;T_virB9;T_virB10	NA
JAYIUE010000056.1	3243	DTR	3	11	0.9999	NA	1	1.0830	MOBV	NA
JAYIUE010000057.1	3179	No terminal repeats	4	11	0.9999	NA	1	3.4366	T_virB6	NA
JAYIUE010000052.1	5638	No terminal repeats	9	11	0.9997	NA	0	0.3559	NA	NA
JAYIUE010000049.1	6249	No terminal repeats	9	11	0.9993	NA	0	1.1242	NA	NA
JAYIUE010000042.1	15182	No terminal repeats	12	11	0.9990	NA	0	1.2466	NA	NA
JAYIUE010000059.1	3061	No terminal repeats	3	11	0.9964	NA	2	2.6906	T_virB6;virb4	NA
JAYIUE010000045.1	8971	No terminal repeats	7	11	0.8114	NA	0	0.3254	NA	NA
JAYIUE010000034.1	33266	No terminal repeats	28	11	0.7956	NA	0	3.0122	NA	NA
