seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYISB010000074.1	8029	No terminal repeats	9	11	1.0000	NA	1	2.3467	NA	NA
JAYISB010000027.1	79926	No terminal repeats	71	11	1.0000	NA	17	15.2242	MOBH;G_tfc19;G_tfc18;G_tfc22;G_tfc23;G_tfc24;virb4;G_tfc15;G_tfc14;G_tfc13;G_tfc12;G_tfc11;G_tfc10;G_tfc9;G_tfc8;G_tfc7;t4cp1;G_tfc5;T_virB1;G_tfc3;G_tfc2	NA
JAYISB010000039.1	49872	No terminal repeats	57	11	1.0000	NA	11	18.5810	T_virB2;T_virB3;T_virB5;T_virB6;T_virB8;T_virB9;T_virB10	NA
JAYISB010000072.1	8503	No terminal repeats	4	11	0.9999	NA	1	2.4488	NA	NA
JAYISB010000010.1	138615	No terminal repeats	118	11	0.9999	NA	18	40.5446	MOBH;G_tfc19;G_tfc18;G_tfc22;G_tfc23;G_tfc24;virb4;G_tfc15;G_tfc14;G_tfc13;G_tfc12;G_tfc11;G_tfc10;G_tfc9;G_tfc8;G_tfc7;t4cp1;G_tfc5;T_virB1;G_tfc3;G_tfc2	NA
JAYISB010000060.1	16533	No terminal repeats	20	11	0.9999	NA	2	7.1060	T_virB3	NA
JAYISB010000006.1	202976	No terminal repeats	209	11	0.9999	NA	17	45.7497	F_traU;F_traW;virb4;F_traV;F_traB;F_traK;F_traE;F_traL;F_traG;F_traH;F_traF;MOBH;t4cp1	NF000272
JAYISB010000065.1	12233	No terminal repeats	12	11	0.9998	NA	0	2.8812	NA	NA
JAYISB010000056.1	23282	No terminal repeats	20	11	0.9998	NA	0	1.9629	NA	NA
JAYISB010000046.1	38306	No terminal repeats	39	11	0.9997	NA	0	9.4956	NA	NA
JAYISB010000064.1	14035	No terminal repeats	12	11	0.9996	NA	0	0.4902	NA	NA
JAYISB010000077.1	4660	No terminal repeats	5	11	0.9995	NA	1	3.4366	T_virB6	NA
JAYISB010000025.1	81696	No terminal repeats	72	11	0.9994	NA	1	1.4857	NA	NA
JAYISB010000068.1	10293	No terminal repeats	12	11	0.9983	NA	0	1.1242	NA	NA
JAYISB010000073.1	8265	No terminal repeats	10	11	0.9588	NA	0	0.8036	NA	NA
JAYISB010000062.1	14824	No terminal repeats	18	11	0.9494	NA	0	0.8214	NA	NA
