seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JBEFUK010000079.1	4793	No terminal repeats	8	11	1.0000	NA	1	0.8764	NA	NA
JBEFUK010000023.1	83111	No terminal repeats	74	11	1.0000	NA	17	12.7973	MOBT;G_tfc2;G_tfc3;T_virB1;G_tfc5;t4cp1;G_tfc7;G_tfc8;G_tfc9;G_tfc10;G_tfc11;G_tfc12;G_tfc13;G_tfc14;G_tfc15;virb4;G_tfc24;G_tfc23;G_tfc22;G_tfc18;G_tfc19;MOBH	NA
JBEFUK010000058.1	19826	No terminal repeats	25	11	1.0000	NA	2	9.8486	T_virB3	NA
JBEFUK010000042.1	37996	No terminal repeats	50	11	0.9999	NA	10	19.6633	T_virB10;T_virB9;T_virB8;T_virB6;T_virB5;T_virB3;T_virB2	NA
JBEFUK010000057.1	20595	No terminal repeats	26	11	0.9999	NA	2	2.2434	NA	NA
JBEFUK010000064.1	13027	No terminal repeats	14	11	0.9999	NA	0	2.7907	NA	NA
JBEFUK010000055.1	23618	No terminal repeats	20	11	0.9999	NA	0	1.9629	NA	NA
JBEFUK010000072.1	10221	No terminal repeats	10	11	0.9999	NA	0	1.8417	NA	NA
JBEFUK010000052.1	27554	No terminal repeats	32	11	0.9998	NA	1	4.4474	I_traY;I_traW;I_trbA	NA
JBEFUK010000070.1	10727	No terminal repeats	6	11	0.9998	NA	1	2.4488	NA	NA
JBEFUK010000074.1	9558	No terminal repeats	7	11	0.9998	NA	0	3.3356	NA	NA
JBEFUK010000029.1	68528	No terminal repeats	77	11	0.9998	NA	6	18.9949	traU;I_traN;I_traM;I_traI;I_traK	NA
JBEFUK010000065.1	12660	No terminal repeats	10	11	0.9997	NA	0	0.4902	NA	NA
JBEFUK010000041.1	38301	No terminal repeats	39	11	0.9997	NA	0	9.4956	NA	NA
JBEFUK010000063.1	13228	No terminal repeats	13	11	0.9995	NA	5	7.5758	virb4;T_virB3;T_virB2;T_virB9;T_virB8	NA
JBEFUK010000086.1	4024	No terminal repeats	5	11	0.9991	NA	1	3.4366	T_virB6	NA
JBEFUK010000071.1	10293	No terminal repeats	12	11	0.9983	NA	0	1.1242	NA	NA
JBEFUK010000082.1	4460	No terminal repeats	5	11	0.9795	NA	0	0.2163	NA	NA
JBEFUK010000062.1	13514	No terminal repeats	18	11	0.9792	NA	0	0.8214	NA	NA
JBEFUK010000054.1	23857	No terminal repeats	15	11	0.9519	NA	0	0.7119	NA	NA
JBEFUK010000045.1	36119	No terminal repeats	27	11	0.9365	NA	0	2.2085	NA	NA
JBEFUK010000077.1	5224	No terminal repeats	5	11	0.9312	NA	0	0.2071	NA	NA
