seq_name	n_genes	n_uscg	n_plasmid_hallmarks	n_virus_hallmarks	genetic_code	strand_switch_rate	coding_density	no_rbs_freq	sd_bacteroidetes_rbs_freq	sd_canonical_rbs_freq	tatata_rbs_freq	cc_marker_freq	cp_marker_freq	cv_marker_freq	pc_marker_freq	pp_marker_freq	pv_marker_freq	vc_marker_freq	vp_marker_freq	vv_marker_freq	c_marker_freq	p_marker_freq	v_marker_freq	median_c_spm	median_p_spm	median_v_spm	v_vs_c_score_logistic	v_vs_p_score_logistic	p_vs_c_score_logistic	gv_marker_freq	marker_enrichment_c	marker_enrichment_p	marker_enrichment_v
JAUIPM010000001.1	405	6	1	1	11	0.2921	0.8527	0.2765	0.0000	0.7235	0.0000	0.0519	0.2420	0.0272	0.0691	0.0000	0.0025	0.0198	0.0000	0.0198	0.3210	0.0716	0.0395	0.7889	0.5618	0.0000	0.0000	0.0000	0.0000	0.0025	44.3085	-118.9327	-400.0892
JAUIPM010000002.1	261	5	1	1	11	0.3115	0.8791	0.3065	0.0000	0.6935	0.0000	0.0383	0.2950	0.0268	0.0268	0.0038	0.0000	0.0077	0.0038	0.0000	0.3602	0.0307	0.0115	0.7934	0.5937	0.0000	0.0000	0.0000	0.0000	0.0000	46.8046	-70.0013	-272.6267
JAUIPM010000003.1	253	4	0	0	11	0.2937	0.8544	0.2688	0.0000	0.7312	0.0000	0.0593	0.3281	0.0395	0.0474	0.0040	0.0000	0.0079	0.0000	0.0079	0.4269	0.0514	0.0158	0.7780	0.6213	0.0000	0.0000	0.0000	0.0000	0.0040	47.5706	-79.0050	-318.3477
JAUIPM010000004.1	233	1	0	0	11	0.3405	0.8758	0.3691	0.0000	0.6309	0.0000	0.0773	0.3476	0.0258	0.0515	0.0000	0.0000	0.0043	0.0000	0.0000	0.4506	0.0515	0.0043	0.8031	0.5943	0.0000	0.0000	0.0000	0.0000	0.0000	57.5529	-69.1950	-314.3018
JAUIPM010000005.1	159	3	5	0	11	0.2975	0.8779	0.2767	0.0000	0.7233	0.0000	0.1195	0.3396	0.0252	0.0314	0.0126	0.0000	0.0189	0.0000	0.0189	0.4843	0.0440	0.0377	0.8573	0.4860	0.0000	0.0000	0.0000	0.0000	0.0189	54.3416	-81.9351	-204.4118
JAUIPM010000006.1	153	1	2	1	11	0.3026	0.8402	0.2745	0.0000	0.7255	0.0000	0.0523	0.2222	0.0065	0.0588	0.0065	0.0000	0.0065	0.0131	0.0196	0.2810	0.0654	0.0392	0.7962	0.5605	0.0000	0.0000	0.0000	0.0000	0.0000	12.2894	-36.4430	-134.9039
JAUIPM010000007.1	133	0	2	0	11	0.2803	0.8417	0.2556	0.0000	0.7444	0.0000	0.0301	0.2256	0.0075	0.0451	0.0226	0.0075	0.0000	0.0075	0.0075	0.2632	0.0752	0.0150	0.7401	0.6687	0.0000	0.0000	0.0000	0.4632	0.0000	-5.5559	-6.0893	-119.2569
JAUIPM010000008.1	127	1	0	1	11	0.3333	0.8888	0.3150	0.0000	0.6850	0.0000	0.0866	0.2362	0.0157	0.0630	0.0000	0.0000	0.0157	0.0000	0.0315	0.3386	0.0630	0.0472	0.7703	0.5105	0.0000	0.0000	0.0000	0.0000	0.0079	17.0592	-42.1182	-123.9126
JAUIPM010000009.1	110	2	0	0	11	0.3761	0.8260	0.2545	0.0000	0.7455	0.0000	0.0727	0.3091	0.0636	0.0364	0.0091	0.0000	0.0091	0.0000	0.0091	0.4455	0.0455	0.0182	0.7920	0.5957	0.0000	0.0000	0.0000	0.0000	0.0000	27.8301	-46.8523	-133.4294
JAUIPM010000010.1	112	1	0	0	11	0.3243	0.7902	0.3393	0.0000	0.6607	0.0000	0.0089	0.2589	0.0089	0.1161	0.0089	0.0000	0.0000	0.0000	0.0000	0.2768	0.1250	0.0000	0.6629	0.7487	0.0000	0.0000	0.0000	0.1164	0.0000	3.5377	-5.4096	-128.4760
