gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
1_1	1	144	144	-1	0.556	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
1_2	267	2201	1935	-1	0.669	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
1_3	2194	3072	879	-1	0.628	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
1_4	3069	4079	1011	-1	0.695	11	None	GENOMAD.137465.CP	2.277e-93	310	0	0	0	1	NA	NA	NA	PF07228;PF13581;K05518;COG0631;TIGR01924	Stage II sporulation protein E (SpoIIE); Histidine kinase-like ATPase domain
1_5	4070	4477	408	-1	0.691	11	None	GENOMAD.137439.CP	1.658e-29	115	0	0	0	1	NA	NA	NA	PF13581;K17752;TIGR01924;COG2172	serine-protein kinase RsbW
1_6	4474	4836	363	-1	0.634	11	GGA/GAG/AGG	GENOMAD.140621.CP	2.374e-43	154	0	0	0	1	NA	NA	NA	PF01740;K17762;TIGR02886;COG1366	anti-sigma F factor antagonist
1_7	4838	5680	843	-1	0.636	11	None	GENOMAD.138290.CP	2.299e-44	165	0	0	0	1	NA	NA	NA	PF09385;PF01740;K17762;COG5439;TIGR02886	anti-sigma F factor antagonist
1_8	6354	7454	1101	1	0.662	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
1_9	7821	10145	2325	-1	0.683	11	AGGA	GENOMAD.194623.CP	0.0	1356	0	0	0	1	NA	NA	NA	PF07079;TIGR03939;COG2956;K11935	poly-beta-1,6 N-acetyl-D-glucosamine export porin PgaA
1_10	10168	12042	1875	-1	0.664	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
1_11	12445	13875	1431	-1	0.662	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
1_12	14701	15486	786	1	0.626	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
1_13	15960	16346	387	-1	0.607	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
1_14	16672	18066	1395	-1	0.674	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
1_15	18665	20545	1881	-1	0.625	11	GGA/GAG/AGG	GENOMAD.124001.CP	1.193e-197	627	0	0	0	1	NA	NA	NA	PF17899;PF01433;PF19805;COG3975;TIGR02411;K01254	Predicted metalloprotease, contains C-terminal PDZ domain
1_16	20702	21037	336	-1	0.589	11	GGAG/GAGG	GENOMAD.170384.CP	8.726e-18	80	0	0	0	1	NA	NA	NA	PF03626;K02300;TIGR02847;COG3125	cytochrome o ubiquinol oxidase subunit IV
1_17	21037	21666	630	-1	0.630	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
1_18	21669	23669	2001	-1	0.612	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
