seq_name	n_genes	n_uscg	n_plasmid_hallmarks	n_virus_hallmarks	genetic_code	strand_switch_rate	coding_density	no_rbs_freq	sd_bacteroidetes_rbs_freq	sd_canonical_rbs_freq	tatata_rbs_freq	cc_marker_freq	cp_marker_freq	cv_marker_freq	pc_marker_freq	pp_marker_freq	pv_marker_freq	vc_marker_freq	vp_marker_freq	vv_marker_freq	c_marker_freq	p_marker_freq	v_marker_freq	median_c_spm	median_p_spm	median_v_spm	v_vs_c_score_logistic	v_vs_p_score_logistic	p_vs_c_score_logistic	gv_marker_freq	marker_enrichment_c	marker_enrichment_p	marker_enrichment_v
JAYIRA010000001.1	302	1	1	0	11	0.2824	0.8562	0.2980	0.0000	0.7020	0.0000	0.0695	0.2881	0.0331	0.0497	0.0033	0.0000	0.0099	0.0000	0.0066	0.3907	0.0530	0.0166	0.7805	0.6120	0.0000	0.0000	0.0000	0.0000	0.0000	52.7887	-89.8824	-347.9956
JAYIRA010000002.1	199	2	1	1	11	0.3283	0.8654	0.2965	0.0000	0.7035	0.0000	0.0804	0.2211	0.0101	0.0553	0.0000	0.0000	0.0151	0.0000	0.0251	0.3116	0.0553	0.0402	0.7703	0.5129	0.0000	0.0000	0.0000	0.0000	0.0050	26.7187	-58.0526	-181.9942
JAYIRA010000003.1	193	3	0	0	11	0.3281	0.8512	0.2902	0.0000	0.7098	0.0000	0.0829	0.3005	0.0207	0.0466	0.0000	0.0000	0.0207	0.0000	0.0259	0.4041	0.0466	0.0466	0.7923	0.5417	0.0000	0.0000	0.0000	0.0000	0.0207	39.1511	-76.6110	-219.0227
JAYIRA010000004.1	158	0	0	0	11	0.3248	0.8513	0.3544	0.0000	0.6456	0.0000	0.0443	0.3101	0.0127	0.0316	0.0000	0.0000	0.0000	0.0000	0.0000	0.3671	0.0316	0.0000	0.7602	0.6497	0.0000	0.0000	0.0000	0.0000	0.0000	19.9974	-23.5033	-177.2076
JAYIRA010000005.1	174	1	0	2	11	0.2543	0.8724	0.2816	0.0000	0.7184	0.0000	0.0690	0.2989	0.0287	0.0115	0.0000	0.0000	0.0000	0.0230	0.0402	0.3966	0.0115	0.0632	0.7974	0.5302	0.0000	0.0000	0.0000	0.0000	0.0000	22.6216	-70.2177	-171.3807
JAYIRA010000006.1	151	1	0	0	11	0.2533	0.8848	0.3510	0.0000	0.6490	0.0000	0.0397	0.2980	0.0066	0.0464	0.0000	0.0000	0.0132	0.0000	0.0066	0.3444	0.0464	0.0199	0.7738	0.6127	0.0000	0.0000	0.0000	0.0000	0.0000	18.8780	-31.9464	-160.9809
JAYIRA010000007.1	144	4	1	1	11	0.3497	0.8749	0.3403	0.0000	0.6597	0.0000	0.0208	0.2847	0.0278	0.0417	0.0069	0.0069	0.0139	0.0069	0.0000	0.3333	0.0556	0.0208	0.7780	0.6087	0.0000	0.0000	0.0000	0.0000	0.0000	15.4903	-35.4309	-147.4082
JAYIRA010000008.1	134	5	0	0	11	0.2256	0.8816	0.2836	0.0000	0.7164	0.0000	0.0672	0.3060	0.0522	0.0597	0.0000	0.0075	0.0299	0.0000	0.0149	0.4254	0.0672	0.0448	0.8031	0.5509	0.0000	0.0000	0.0000	0.0000	0.0000	23.4016	-57.3411	-162.5574
JAYIRA010000009.1	147	1	0	0	11	0.2877	0.8240	0.2449	0.0000	0.7551	0.0000	0.0476	0.2789	0.0136	0.0476	0.0068	0.0000	0.0136	0.0000	0.0272	0.3401	0.0544	0.0408	0.7764	0.5961	0.0000	0.0000	0.0000	0.0000	0.0000	15.7770	-41.2364	-148.5150
JAYIRA010000010.1	138	0	0	0	11	0.3650	0.8453	0.3406	0.0000	0.6594	0.0000	0.0580	0.3043	0.0072	0.0797	0.0145	0.0000	0.0000	0.0000	0.0000	0.3696	0.0942	0.0000	0.7602	0.6497	0.0000	0.0000	0.0000	0.0005	0.0000	14.6023	-16.7291	-175.1250
