seq_name	chromosome_score	plasmid_score	virus_score
JAYIRA010000001.1	0.9999	0.0001	0.0000
JAYIRA010000002.1	1.0000	0.0000	0.0000
JAYIRA010000003.1	1.0000	0.0000	0.0000
JAYIRA010000004.1	0.9997	0.0003	0.0000
JAYIRA010000005.1	1.0000	0.0000	0.0000
JAYIRA010000006.1	0.9998	0.0002	0.0000
JAYIRA010000007.1	0.9999	0.0001	0.0000
JAYIRA010000008.1	1.0000	0.0000	0.0000
JAYIRA010000009.1	0.9998	0.0002	0.0000
JAYIRA010000010.1	0.9996	0.0004	0.0000
JAYIRA010000011.1	0.9856	0.0144	0.0000
JAYIRA010000012.1	0.9999	0.0000	0.0000
JAYIRA010000013.1	1.0000	0.0000	0.0000
JAYIRA010000014.1	0.9999	0.0001	0.0000
JAYIRA010000015.1	0.9998	0.0002	0.0000
JAYIRA010000016.1	1.0000	0.0000	0.0000
JAYIRA010000017.1	1.0000	0.0000	0.0000
JAYIRA010000018.1	0.9997	0.0003	0.0000
JAYIRA010000019.1	1.0000	0.0000	0.0000
JAYIRA010000020.1	1.0000	0.0000	0.0000
JAYIRA010000021.1	0.9999	0.0001	0.0000
JAYIRA010000022.1	1.0000	0.0000	0.0000
JAYIRA010000023.1	0.2175	0.7825	0.0000
JAYIRA010000024.1	0.5096	0.4904	0.0000
JAYIRA010000025.1	1.0000	0.0000	0.0000
JAYIRA010000026.1	0.9999	0.0001	0.0000
JAYIRA010000027.1	0.3277	0.6723	0.0000
JAYIRA010000028.1	1.0000	0.0000	0.0000
JAYIRA010000029.1	1.0000	0.0000	0.0000
JAYIRA010000030.1	0.9999	0.0001	0.0000
JAYIRA010000031.1	0.9988	0.0012	0.0000
JAYIRA010000032.1	0.9999	0.0001	0.0000
JAYIRA010000033.1	0.7914	0.2085	0.0000
JAYIRA010000034.1	0.9998	0.0002	0.0000
JAYIRA010000035.1	0.9993	0.0007	0.0000
JAYIRA010000036.1	0.9984	0.0016	0.0000
JAYIRA010000037.1	1.0000	0.0000	0.0000
JAYIRA010000038.1	0.9704	0.0296	0.0000
JAYIRA010000039.1	0.9250	0.0750	0.0000
JAYIRA010000040.1	0.9905	0.0095	0.0000
JAYIRA010000041.1	0.9997	0.0003	0.0000
JAYIRA010000042.1	1.0000	0.0000	0.0000
JAYIRA010000043.1	0.9993	0.0007	0.0000
JAYIRA010000044.1	1.0000	0.0000	0.0000
JAYIRA010000045.1	1.0000	0.0000	0.0000
JAYIRA010000046.1	0.7995	0.2005	0.0001
JAYIRA010000047.1	0.9822	0.0178	0.0000
JAYIRA010000048.1	0.9839	0.0161	0.0000
JAYIRA010000049.1	0.3724	0.6276	0.0000
JAYIRA010000050.1	0.0002	0.9998	0.0000
JAYIRA010000051.1	0.9816	0.0184	0.0000
JAYIRA010000052.1	0.6331	0.3668	0.0001
JAYIRA010000053.1	0.9955	0.0045	0.0000
JAYIRA010000054.1	0.9935	0.0065	0.0000
JAYIRA010000055.1	0.0976	0.9023	0.0000
JAYIRA010000056.1	0.0004	0.9995	0.0001
JAYIRA010000057.1	0.0049	0.0208	0.9743
JAYIRA010000058.1	0.7838	0.2162	0.0001
JAYIRA010000059.1	0.7060	0.2930	0.0010
JAYIRA010000060.1	0.0023	0.9977	0.0000
JAYIRA010000061.1	0.9963	0.0036	0.0001
JAYIRA010000062.1	0.6759	0.2136	0.1105
JAYIRA010000063.1	0.9174	0.0825	0.0001
JAYIRA010000064.1	0.9313	0.0687	0.0001
JAYIRA010000065.1	1.0000	0.0000	0.0000
JAYIRA010000066.1	0.0000	0.0001	0.9999
JAYIRA010000067.1	0.6888	0.0573	0.2539
JAYIRA010000068.1	0.2973	0.3364	0.3663
JAYIRA010000069.1	0.7152	0.0338	0.2510
JAYIRA010000070.1	0.0004	0.9996	0.0000
JAYIRA010000071.1	0.0221	0.9778	0.0001
JAYIRA010000072.1	0.8878	0.0459	0.0663
JAYIRA010000073.1	0.6850	0.2160	0.0990
JAYIRA010000074.1	0.0005	0.9982	0.0012
JAYIRA010000075.1	0.6553	0.3433	0.0013
JAYIRA010000076.1	0.9669	0.0325	0.0006
JAYIRA010000077.1	0.8291	0.1708	0.0001
JAYIRA010000078.1	0.4520	0.2406	0.3074
JAYIRA010000079.1	0.7664	0.1056	0.1280
JAYIRA010000080.1	0.8163	0.1304	0.0533
JAYIRA010000081.1	0.6821	0.0706	0.2473
JAYIRA010000082.1	0.0484	0.9510	0.0006
JAYIRA010000083.1	0.6158	0.1443	0.2400
JAYIRA010000084.1	0.8557	0.0266	0.1177
JAYIRA010000085.1	0.5577	0.1586	0.2837
