seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIWP010000055.1	6269	No terminal repeats	6	11	1.0000	NA	0	5.4218	NA	NA
JAYIWP010000037.1	41577	No terminal repeats	41	11	1.0000	NA	17	36.6161	G_tfc2;G_tfc3;T_virB1;G_tfc5;t4cp1;G_tfc7;G_tfc8;G_tfc9;G_tfc10;G_tfc11;G_tfc12;G_tfc13;G_tfc14;G_tfc15;virb4;G_tfc24;G_tfc23;G_tfc22;G_tfc18;G_tfc19;MOBH	NA
JAYIWP010000036.1	42929	DTR	58	11	1.0000	NA	12	33.6313	t4cp2;T_virB9;T_virB8;T_virB6;T_virB5;virb4;T_virB3;T_virB2;T_virB1	NA
JAYIWP010000047.1	16215	No terminal repeats	18	11	1.0000	NA	1	4.1647	NA	NA
JAYIWP010000060.1	3179	No terminal repeats	4	11	0.9998	NA	1	3.4366	T_virB6	NA
JAYIWP010000058.1	4504	No terminal repeats	5	11	0.9997	NA	1	3.4366	T_virB6	NA
JAYIWP010000052.1	9489	No terminal repeats	12	11	0.9992	NA	0	0.7327	NA	NA
JAYIWP010000045.1	25222	No terminal repeats	22	11	0.9989	NA	0	2.4834	NA	NA
JAYIWP010000061.1	2707	No terminal repeats	3	11	0.9983	NA	2	2.6906	virb4;T_virB6	NA
JAYIWP010000043.1	27119	No terminal repeats	25	11	0.9879	NA	0	1.6063	NA	NA
JAYIWP010000051.1	9649	No terminal repeats	7	11	0.9658	NA	0	0.2071	NA	NA
