JAYINK010000003.1_228 # 284077 # 287109 # 1 # ID=3_228;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.610	GENOMAD.125907.CP	1.014E-15	85	0
JAYINK010000004.1_120 # 150606 # 151883 # 1 # ID=4_120;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.660	GENOMAD.189627.PC	7.239E-66	234	0
JAYINK010000004.1_152 # 202699 # 202995 # -1 # ID=4_152;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.710	GENOMAD.029425.CC	4.238E-04	40	0
JAYINK010000004.1_184 # 243821 # 244969 # -1 # ID=4_184;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.673	GENOMAD.168712.CP	4.410E-199	618	0
JAYINK010000005.1_65 # 76021 # 77949 # 1 # ID=5_65;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.688	GENOMAD.111067.CV	7.074E-07	55	0
JAYINK010000007.1_136 # 160623 # 161303 # 1 # ID=7_136;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.642	GENOMAD.090131.PP	4.121E-61	211	0
JAYINK010000008.1_97 # 116740 # 117378 # 1 # ID=8_97;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.673	GENOMAD.154704.CP	2.714E-50	179	0
JAYINK010000009.1_21 # 19975 # 20445 # -1 # ID=9_21;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.658	GENOMAD.134025.CP	7.095E-40	146	0
JAYINK010000009.1_95 # 99579 # 100061 # -1 # ID=9_95;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.642	GENOMAD.115115.CP	3.762E-11	63	0
JAYINK010000002.1_248 # 294759 # 296852 # 1 # ID=2_248;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.679	GENOMAD.136785.CP	3.154E-13	76	0
JAYINK010000003.1_217 # 270303 # 271337 # 1 # ID=3_217;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.655	GENOMAD.151274.CP	1.149E-30	127	1246
JAYINK010000004.1_13 # 15204 # 15893 # -1 # ID=4_13;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.704	GENOMAD.028244.CC	3.787E-90	295	0
JAYINK010000004.1_45 # 48745 # 50418 # -1 # ID=4_45;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.684	GENOMAD.082750.CP	3.445E-08	59	0
JAYINK010000026.1_30 # 42262 # 42909 # -1 # ID=26_30;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.705	GENOMAD.147413.CP	1.195E-32	128	0
JAYINK010000027.1_18 # 25229 # 25978 # 1 # ID=27_18;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.664	GENOMAD.124229.CP	6.187E-12	68	0
JAYINK010000028.1_7 # 4110 # 6971 # -1 # ID=28_7;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.664	GENOMAD.179736.PC	2.938E-07	57	0
JAYINK010000029.1_54 # 54291 # 54947 # -1 # ID=29_54;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.709	GENOMAD.002432.CC	4.196E-57	199	0
JAYINK010000031.1_22 # 28953 # 29741 # -1 # ID=31_22;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.655	GENOMAD.169894.PC	7.899E-51	183	0
JAYINK010000007.1_46 # 60759 # 61676 # 1 # ID=7_46;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.663	GENOMAD.129517.CP	1.034E-25	111	0
JAYINK010000007.1_110 # 129560 # 130516 # -1 # ID=7_110;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.650	GENOMAD.124080.CP	1.347E-04	46	0
JAYINK010000008.1_7 # 10405 # 13164 # -1 # ID=8_7;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.649	GENOMAD.158306.CP	1.287E-10	68	0
JAYINK010000008.1_71 # 92231 # 92581 # 1 # ID=8_71;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.652	GENOMAD.136569.CP	7.029E-05	43	0
JAYINK010000008.1_103 # 125139 # 125822 # -1 # ID=8_103;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.599	GENOMAD.124497.CP	1.101E-111	357	0
JAYINK010000008.1_135 # 169875 # 170918 # 1 # ID=8_135;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.645	GENOMAD.167035.CP	1.998E-100	331	0
JAYINK010000029.1_55 # 54960 # 55727 # 1 # ID=29_55;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.638	GENOMAD.138184.CP	1.521E-21	97	0
JAYINK010000030.1_31 # 29050 # 33066 # 1 # ID=30_31;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.678	GENOMAD.193847.CP	1.152E-169	574	0
JAYINK010000031.1_23 # 29855 # 30388 # -1 # ID=31_23;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.704	GENOMAD.151275.CP	3.656E-20	90	0
JAYINK010000032.1_19 # 13822 # 14286 # 1 # ID=32_19;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.613	GENOMAD.158926.PC	6.907E-11	62	0
JAYINK010000033.1_10 # 9206 # 9496 # -1 # ID=33_10;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.670	GENOMAD.126751.PC	2.812E-15	72	0
JAYINK010000034.1_13 # 11353 # 13035 # 1 # ID=34_13;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.657	GENOMAD.000471.CC	1.564E-88	306	0
JAYINK010000005.1_127 # 148300 # 148986 # 1 # ID=5_127;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.654	GENOMAD.013145.CC	1.578E-06	51	0
JAYINK010000005.1_159 # 190050 # 190823 # 1 # ID=5_159;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.683	GENOMAD.147411.CP	1.303E-27	115	1246
JAYINK010000005.1_191 # 223237 # 224748 # 1 # ID=5_191;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.643	GENOMAD.116332.CV	1.218E-11	70	0
JAYINK010000005.1_223 # 262413 # 262817 # 1 # ID=5_223;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.526	GENOMAD.020425.PP	3.703E-45	160	0
JAYINK010000006.1_123 # 142425 # 144734 # 1 # ID=6_123;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.652	GENOMAD.127123.CP	4.914E-04	46	1246
JAYINK010000006.1_155 # 192151 # 194178 # -1 # ID=6_155;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=3-4bp;genetic_code=11;gc_cont=0.628	GENOMAD.088363.CV	0.000E+00	1005	1246
JAYINK010000017.1_86 # 94443 # 95711 # -1 # ID=17_86;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.688	GENOMAD.152417.CP	6.581E-43	166	0
JAYINK010000019.1_14 # 14852 # 15652 # 1 # ID=19_14;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.645	GENOMAD.179248.CP	5.186E-148	464	0
JAYINK010000020.1_32 # 40003 # 40533 # 1 # ID=20_32;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.580	GENOMAD.147116.CP	3.976E-38	142	0
JAYINK010000020.1_64 # 68998 # 70815 # 1 # ID=20_64;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.651	GENOMAD.181251.PC	3.645E-19	95	0
JAYINK010000024.1_31 # 29183 # 30757 # -1 # ID=24_31;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.690	GENOMAD.178996.PC	5.932E-25	113	0
