seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAUIQB010000041.1	28862	No terminal repeats	30	11	1.0000	NA	17	30.7770	G_tfc2;G_tfc3;T_virB1;G_tfc5;t4cp1;G_tfc7;G_tfc8;G_tfc9;G_tfc10;G_tfc11;G_tfc12;G_tfc13;G_tfc14;G_tfc15;virb4;G_tfc24;G_tfc23;G_tfc22;G_tfc18;G_tfc19;MOBH	NA
JAUIQB010000045.1	18683	No terminal repeats	21	11	1.0000	NA	1	5.8830	NA	NA
JAUIQB010000058.1	9352	No terminal repeats	11	11	1.0000	NA	0	5.8391	NA	NA
JAUIQB010000070.1	3179	No terminal repeats	4	11	0.9999	NA	1	3.4366	T_virB6	NA
JAUIQB010000066.1	5638	No terminal repeats	9	11	0.9997	NA	0	0.3559	NA	NA
JAUIQB010000069.1	3640	No terminal repeats	5	11	0.9996	NA	0	1.1242	NA	NA
JAUIQB010000063.1	6272	No terminal repeats	9	11	0.9996	NA	0	1.5596	NA	NA
JAUIQB010000049.1	15287	No terminal repeats	14	11	0.9993	NA	0	2.2371	NA	NA
JAUIQB010000046.1	17196	No terminal repeats	9	11	0.9992	NA	0	2.5303	NA	NA
JAUIQB010000050.1	15181	No terminal repeats	12	11	0.9980	NA	0	1.2466	NA	NA
JAUIQB010000071.1	3061	No terminal repeats	3	11	0.9968	NA	2	2.6906	virb4;T_virB6	NA
JAUIQB010000061.1	7637	No terminal repeats	6	11	0.9565	NA	0	0.3254	NA	NA
JAUIQB010000059.1	8369	No terminal repeats	6	11	0.8062	NA	0	0.3825	NA	NA
JAUIQB010000039.1	33266	No terminal repeats	28	11	0.7956	NA	0	3.0122	NA	NA
JAUIQB010000056.1	10716	No terminal repeats	8	11	0.7169	NA	0	0.3312	NA	NA
