seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYITR010000078.1	4584	No terminal repeats	8	11	1.0000	NA	1	0.8764	NA	NA
JAYITR010000026.1	71860	No terminal repeats	67	11	1.0000	NA	17	9.4033	MOBH;G_tfc19;G_tfc18;G_tfc22;G_tfc23;G_tfc24;virb4;G_tfc15;G_tfc14;G_tfc13;G_tfc12;G_tfc11;G_tfc10;G_tfc9;G_tfc8;G_tfc7;t4cp1;G_tfc5;T_virB1;G_tfc3;G_tfc2;MOBT	NA
JAYITR010000055.1	19930	No terminal repeats	25	11	0.9999	NA	2	9.8486	T_virB3	NA
JAYITR010000070.1	10219	No terminal repeats	10	11	0.9998	NA	0	1.8417	NA	NA
JAYITR010000048.1	31433	No terminal repeats	34	11	0.9998	NA	0	9.8590	NA	NA
JAYITR010000072.1	8576	No terminal repeats	8	11	0.9997	NA	0	0.8399	NA	NA
JAYITR010000069.1	10293	No terminal repeats	12	11	0.9983	NA	0	1.1242	NA	NA
JAYITR010000073.1	8214	No terminal repeats	7	11	0.9918	NA	0	1.9003	NA	NA
JAYITR010000064.1	14850	No terminal repeats	12	11	0.9881	NA	0	1.1230	NA	NA
JAYITR010000063.1	14996	No terminal repeats	19	11	0.9671	NA	0	0.8214	NA	NA
JAYITR010000042.1	36135	No terminal repeats	27	11	0.9424	NA	0	2.2085	NA	NA
JAYITR010000050.1	26746	No terminal repeats	23	11	0.7267	NA	0	0.3193	NA	NA
