seq_name	chromosome_score	plasmid_score	virus_score
JAYIMO010000001.1	0.9721	0.0252	0.0027
JAYIMO010000002.1	0.9626	0.0346	0.0028
JAYIMO010000003.1	0.9321	0.0631	0.0048
JAYIMO010000004.1	0.9508	0.0458	0.0034
JAYIMO010000005.1	0.9727	0.0246	0.0027
JAYIMO010000006.1	0.9422	0.0534	0.0043
JAYIMO010000007.1	0.9686	0.0287	0.0027
JAYIMO010000008.1	0.9481	0.0482	0.0037
JAYIMO010000009.1	0.9751	0.0226	0.0024
JAYIMO010000010.1	0.9434	0.0528	0.0039
JAYIMO010000011.1	0.9415	0.0541	0.0044
JAYIMO010000012.1	0.9501	0.0463	0.0036
JAYIMO010000013.1	0.9324	0.0633	0.0044
JAYIMO010000014.1	0.9830	0.0153	0.0016
JAYIMO010000015.1	0.9366	0.0583	0.0051
JAYIMO010000016.1	0.5469	0.4464	0.0067
JAYIMO010000017.1	0.8895	0.1047	0.0058
JAYIMO010000018.1	0.8824	0.1116	0.0061
JAYIMO010000019.1	0.9008	0.0956	0.0036
JAYIMO010000020.1	0.9714	0.0257	0.0029
JAYIMO010000021.1	0.9516	0.0449	0.0035
JAYIMO010000022.1	0.9647	0.0326	0.0026
JAYIMO010000023.1	0.9581	0.0388	0.0031
JAYIMO010000024.1	0.9891	0.0097	0.0012
JAYIMO010000025.1	0.0001	0.9998	0.0001
JAYIMO010000026.1	0.3666	0.6268	0.0066
JAYIMO010000027.1	0.9843	0.0139	0.0019
JAYIMO010000028.1	0.8119	0.1787	0.0094
JAYIMO010000029.1	0.9688	0.0288	0.0024
JAYIMO010000030.1	0.9732	0.0248	0.0020
JAYIMO010000031.1	0.8730	0.1195	0.0075
JAYIMO010000032.1	0.9863	0.0122	0.0015
JAYIMO010000033.1	0.0002	0.9998	0.0001
JAYIMO010000034.1	0.9658	0.0312	0.0029
JAYIMO010000035.1	0.7726	0.2210	0.0064
JAYIMO010000036.1	0.0000	0.9999	0.0001
JAYIMO010000037.1	0.8338	0.1469	0.0193
JAYIMO010000038.1	0.0000	1.0000	0.0000
JAYIMO010000039.1	0.0000	1.0000	0.0000
JAYIMO010000040.1	0.0414	0.9520	0.0066
JAYIMO010000041.1	0.9574	0.0396	0.0031
JAYIMO010000042.1	0.8122	0.1702	0.0175
JAYIMO010000043.1	0.8176	0.1735	0.0089
JAYIMO010000044.1	0.9301	0.0692	0.0007
JAYIMO010000045.1	0.4544	0.5310	0.0146
JAYIMO010000046.1	0.0004	0.0004	0.9992
JAYIMO010000047.1	0.0000	1.0000	0.0000
JAYIMO010000048.1	0.0000	1.0000	0.0000
JAYIMO010000049.1	0.1371	0.8385	0.0243
JAYIMO010000050.1	0.1376	0.8314	0.0310
JAYIMO010000051.1	0.7732	0.1104	0.1165
JAYIMO010000052.1	0.9977	0.0022	0.0001
JAYIMO010000053.1	0.9862	0.0116	0.0022
JAYIMO010000054.1	0.0245	0.9078	0.0678
JAYIMO010000055.1	0.7683	0.1827	0.0491
JAYIMO010000056.1	0.0314	0.0712	0.8974
JAYIMO010000057.1	0.8710	0.0985	0.0305
JAYIMO010000058.1	0.1383	0.7977	0.0640
JAYIMO010000059.1	0.2842	0.3048	0.4110
JAYIMO010000060.1	0.4680	0.4257	0.1063
JAYIMO010000061.1	0.9861	0.0109	0.0030
JAYIMO010000062.1	0.0001	0.0006	0.9993
JAYIMO010000063.1	0.8376	0.1499	0.0124
JAYIMO010000064.1	0.8843	0.0940	0.0217
JAYIMO010000065.1	0.0000	1.0000	0.0000
JAYIMO010000066.1	0.0001	0.9999	0.0000
JAYIMO010000067.1	0.4488	0.4491	0.1021
JAYIMO010000068.1	0.1335	0.0339	0.8326
JAYIMO010000069.1	0.6554	0.0664	0.2782
JAYIMO010000070.1	0.5332	0.0640	0.4028
JAYIMO010000071.1	0.8006	0.0782	0.1213
JAYIMO010000072.1	0.1723	0.0432	0.7845
JAYIMO010000073.1	0.7208	0.0492	0.2300
JAYIMO010000074.1	0.0021	0.0008	0.9971
JAYIMO010000075.1	0.1579	0.1084	0.7336
JAYIMO010000076.1	0.6895	0.0601	0.2504
JAYIMO010000077.1	0.3182	0.0775	0.6042
JAYIMO010000078.1	0.2215	0.0496	0.7290
JAYIMO010000079.1	0.1136	0.0247	0.8618
