seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIQT010000058.1	12665	No terminal repeats	9	11	1.0000	NA	0	1.8548	NA	NA
JAYIQT010000068.1	3934	No terminal repeats	5	11	1.0000	NA	1	3.4366	T_virB6	NA
JAYIQT010000063.1	8107	No terminal repeats	8	11	0.9999	NA	0	1.7183	NA	NA
JAYIQT010000070.1	2560	No terminal repeats	6	11	0.9999	NA	0	1.7183	NA	NA
JAYIQT010000039.1	43429	No terminal repeats	39	11	0.9999	NA	3	11.1207	T_virB6;T_virB6;B_traI	NA
JAYIQT010000049.1	29389	No terminal repeats	17	11	0.9998	NA	1	3.2008	B_traH	NA
JAYIQT010000024.1	79253	No terminal repeats	72	11	0.9990	NA	1	1.0343	NA	NA
JAYIQT010000054.1	17202	No terminal repeats	9	11	0.9980	NA	0	2.5303	NA	NA
JAYIQT010000059.1	10394	No terminal repeats	8	11	0.9933	NA	0	1.6371	NA	NA
JAYIQT010000023.1	79912	No terminal repeats	73	11	0.9709	NA	0	1.1458	NA	NF000496
JAYIQT010000061.1	10044	No terminal repeats	8	11	0.9558	NA	0	0.2071	NA	NA
