seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYISQ010000076.1	4793	No terminal repeats	8	11	1.0000	NA	1	0.8764	NA	NA
JAYISQ010000023.1	71860	No terminal repeats	67	11	1.0000	NA	17	9.4033	MOBT;G_tfc2;G_tfc3;T_virB1;G_tfc5;t4cp1;G_tfc7;G_tfc8;G_tfc9;G_tfc10;G_tfc11;G_tfc12;G_tfc13;G_tfc14;G_tfc15;virb4;G_tfc24;G_tfc23;G_tfc22;G_tfc18;G_tfc19;MOBH	NA
JAYISQ010000038.1	40926	DTR	59	11	1.0000	NA	12	31.4105	virb4;T_virB3;T_virB2;T_virB1;t4cp2;T_virB9;T_virB8;T_virB6;T_virB5	NA
JAYISQ010000055.1	19930	No terminal repeats	25	11	1.0000	NA	2	9.8486	T_virB3	NA
JAYISQ010000067.1	10219	No terminal repeats	10	11	0.9999	NA	0	1.8417	NA	NA
JAYISQ010000039.1	38302	No terminal repeats	39	11	0.9997	NA	0	9.4956	NA	NA
JAYISQ010000070.1	8576	No terminal repeats	8	11	0.9997	NA	0	0.8399	NA	NA
JAYISQ010000066.1	10293	No terminal repeats	12	11	0.9995	NA	0	1.1242	NA	NA
JAYISQ010000072.1	8214	No terminal repeats	7	11	0.9918	NA	0	1.9003	NA	NA
JAYISQ010000061.1	14851	No terminal repeats	12	11	0.9859	NA	0	1.1230	NA	NA
JAYISQ010000060.1	14996	No terminal repeats	19	11	0.9671	NA	0	0.8214	NA	NA
JAYISQ010000042.1	36145	No terminal repeats	27	11	0.9396	NA	0	2.2085	NA	NA
