seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAUINX010000095.1	1078	No terminal repeats	1	11	1.0000	NA	1	1.7183	NA	NA
JAUINX010000040.1	38676	No terminal repeats	39	11	1.0000	NA	17	34.8978	G_tfc2;G_tfc3;T_virB1;G_tfc5;t4cp1;G_tfc7;G_tfc8;G_tfc9;G_tfc10;G_tfc11;G_tfc12;G_tfc13;G_tfc14;G_tfc15;virb4;G_tfc24;G_tfc23;G_tfc22;G_tfc18;G_tfc19;MOBH	NA
JAUINX010000059.1	16100	No terminal repeats	17	11	1.0000	NA	1	4.1647	NA	NA
JAUINX010000093.1	1104	No terminal repeats	1	11	0.9999	NA	1	1.4894	MOBQ	NA
JAUINX010000079.1	3179	No terminal repeats	4	11	0.9999	NA	1	3.4366	T_virB6	NA
JAUINX010000068.1	8093	No terminal repeats	7	11	0.9999	NA	0	1.7141	NA	NA
JAUINX010000074.1	5990	No terminal repeats	5	11	0.9999	NA	1	3.4366	T_virB6	NA
JAUINX010000069.1	8046	No terminal repeats	10	11	0.9996	NA	0	0.7327	NA	NA
JAUINX010000076.1	5849	No terminal repeats	5	11	0.9996	NA	0	1.5922	NA	NA
JAUINX010000080.1	2707	No terminal repeats	3	11	0.9983	NA	2	2.6906	virb4;T_virB6	NA
JAUINX010000042.1	36740	No terminal repeats	30	11	0.9982	NA	0	3.3434	NA	NA
JAUINX010000044.1	35018	No terminal repeats	27	11	0.9960	NA	1	2.9471	NA	NA
JAUINX010000050.1	28019	No terminal repeats	26	11	0.9927	NA	0	1.6063	NA	NA
JAUINX010000065.1	9649	No terminal repeats	7	11	0.9658	NA	0	0.2071	NA	NA
JAUINX010000030.1	58251	No terminal repeats	47	11	0.9129	NA	0	0.6480	NA	NF033135
JAUINX010000067.1	8276	No terminal repeats	4	11	0.8249	NA	0	0.7223	NA	NA
