seq_name	chromosome_score	plasmid_score	virus_score
JAUINZ010000001.1	0.4580	0.5217	0.0203
JAUINZ010000002.1	0.4324	0.5438	0.0238
JAUINZ010000003.1	0.4657	0.5043	0.0300
JAUINZ010000004.1	0.4773	0.4846	0.0381
JAUINZ010000005.1	0.4344	0.5487	0.0169
JAUINZ010000006.1	0.4404	0.5363	0.0232
JAUINZ010000007.1	0.4302	0.5584	0.0114
JAUINZ010000008.1	0.4331	0.5404	0.0264
JAUINZ010000009.1	0.5248	0.4342	0.0410
JAUINZ010000010.1	0.5635	0.4147	0.0219
JAUINZ010000011.1	0.4006	0.5659	0.0335
JAUINZ010000012.1	0.4981	0.4883	0.0136
JAUINZ010000013.1	0.5073	0.4598	0.0330
JAUINZ010000014.1	0.4609	0.5114	0.0277
JAUINZ010000015.1	0.4329	0.5516	0.0155
JAUINZ010000016.1	0.4215	0.5667	0.0118
JAUINZ010000017.1	0.4757	0.5050	0.0193
JAUINZ010000018.1	0.4701	0.5052	0.0247
JAUINZ010000019.1	0.4898	0.4896	0.0206
JAUINZ010000020.1	0.4349	0.5438	0.0214
JAUINZ010000021.1	0.4334	0.5349	0.0317
JAUINZ010000022.1	0.4648	0.5065	0.0287
JAUINZ010000023.1	0.4227	0.5310	0.0463
JAUINZ010000024.1	0.5540	0.4318	0.0142
JAUINZ010000025.1	0.4520	0.5367	0.0113
JAUINZ010000026.1	0.4014	0.5030	0.0956
JAUINZ010000027.1	0.5709	0.3595	0.0697
JAUINZ010000028.1	0.3429	0.6405	0.0166
JAUINZ010000029.1	0.4374	0.5459	0.0167
JAUINZ010000030.1	0.4145	0.5570	0.0284
JAUINZ010000031.1	0.4097	0.5499	0.0405
JAUINZ010000032.1	0.5123	0.4574	0.0302
JAUINZ010000033.1	0.5087	0.4746	0.0167
JAUINZ010000034.1	0.3657	0.6189	0.0153
JAUINZ010000035.1	0.5067	0.4560	0.0373
JAUINZ010000036.1	0.4641	0.5134	0.0225
JAUINZ010000037.1	0.5127	0.4759	0.0113
JAUINZ010000038.1	0.4054	0.5672	0.0275
JAUINZ010000039.1	0.4714	0.4912	0.0374
JAUINZ010000040.1	0.2864	0.6356	0.0780
JAUINZ010000041.1	0.3462	0.5890	0.0649
JAUINZ010000042.1	0.3328	0.6292	0.0380
JAUINZ010000043.1	0.4172	0.5678	0.0149
JAUINZ010000044.1	0.4833	0.5107	0.0060
JAUINZ010000045.1	0.4433	0.5444	0.0123
JAUINZ010000046.1	0.3193	0.6504	0.0302
JAUINZ010000047.1	0.4057	0.5248	0.0695
JAUINZ010000048.1	0.4406	0.5435	0.0159
JAUINZ010000049.1	0.4546	0.5185	0.0269
JAUINZ010000050.1	0.4540	0.5381	0.0079
JAUINZ010000051.1	0.4768	0.5158	0.0073
JAUINZ010000052.1	0.4638	0.5250	0.0112
JAUINZ010000053.1	0.3171	0.4994	0.1835
JAUINZ010000054.1	0.3634	0.5692	0.0674
JAUINZ010000055.1	0.5932	0.3970	0.0098
JAUINZ010000056.1	0.2104	0.6864	0.1032
JAUINZ010000057.1	0.5807	0.4119	0.0074
JAUINZ010000058.1	0.5107	0.4148	0.0745
JAUINZ010000059.1	0.4069	0.5613	0.0317
JAUINZ010000060.1	0.3365	0.4629	0.2006
JAUINZ010000061.1	0.0848	0.8135	0.1016
JAUINZ010000062.1	0.3875	0.6059	0.0066
JAUINZ010000063.1	0.3880	0.5853	0.0267
JAUINZ010000064.1	0.6608	0.3383	0.0009
JAUINZ010000065.1	0.5057	0.4007	0.0936
JAUINZ010000066.1	0.6193	0.1659	0.2149
JAUINZ010000067.1	0.3620	0.3850	0.2529
JAUINZ010000068.1	0.3820	0.6010	0.0170
JAUINZ010000069.1	0.5025	0.3653	0.1322
JAUINZ010000070.1	0.3952	0.5918	0.0130
JAUINZ010000071.1	0.4812	0.4849	0.0339
JAUINZ010000072.1	0.1435	0.8283	0.0283
JAUINZ010000073.1	0.6550	0.3381	0.0068
JAUINZ010000074.1	0.2265	0.6488	0.1247
JAUINZ010000075.1	0.1932	0.6864	0.1204
JAUINZ010000076.1	0.0336	0.8992	0.0672
JAUINZ010000077.1	0.1561	0.6743	0.1697
JAUINZ010000078.1	0.1813	0.8143	0.0044
JAUINZ010000079.1	0.6659	0.3327	0.0014
JAUINZ010000080.1	0.1122	0.8015	0.0863
JAUINZ010000081.1	0.4532	0.5327	0.0141
JAUINZ010000082.1	0.8262	0.1123	0.0616
JAUINZ010000083.1	0.0087	0.9724	0.0189
JAUINZ010000084.1	0.1228	0.5536	0.3236
JAUINZ010000085.1	0.1154	0.7655	0.1191
JAUINZ010000086.1	0.0602	0.4808	0.4590
JAUINZ010000087.1	0.8913	0.1077	0.0010
JAUINZ010000088.1	0.5136	0.4769	0.0094
JAUINZ010000089.1	0.1661	0.8201	0.0138
JAUINZ010000090.1	0.5024	0.4617	0.0358
JAUINZ010000091.1	0.6661	0.3308	0.0031
JAUINZ010000092.1	0.4019	0.5773	0.0208
JAUINZ010000093.1	0.7394	0.1991	0.0616
JAUINZ010000094.1	0.5211	0.3542	0.1247
JAUINZ010000095.1	0.3060	0.2390	0.4550
JAUINZ010000096.1	0.6049	0.3717	0.0233
JAUINZ010000097.1	0.5767	0.2860	0.1372
JAUINZ010000098.1	0.7195	0.2572	0.0234
JAUINZ010000099.1	0.6113	0.2768	0.1119
JAUINZ010000100.1	0.2266	0.5441	0.2292
JAUINZ010000101.1	0.4960	0.3858	0.1182
JAUINZ010000102.1	0.2891	0.6260	0.0849
JAUINZ010000103.1	0.4451	0.3770	0.1780
JAUINZ010000104.1	0.7251	0.2236	0.0513
JAUINZ010000105.1	0.3479	0.1441	0.5080
JAUINZ010000106.1	0.3056	0.3105	0.3839
JAUINZ010000107.1	0.3856	0.3855	0.2289
JAUINZ010000108.1	0.3012	0.4597	0.2391
JAUINZ010000109.1	0.1290	0.7157	0.1553
JAUINZ010000110.1	0.3294	0.1743	0.4963
JAUINZ010000111.1	0.5586	0.2980	0.1434
JAUINZ010000112.1	0.1954	0.5148	0.2898
JAUINZ010000113.1	0.2022	0.4145	0.3833
JAUINZ010000114.1	0.3411	0.2789	0.3800
JAUINZ010000115.1	0.5791	0.1247	0.2962
JAUINZ010000116.1	0.2894	0.2412	0.4694
JAUINZ010000117.1	0.1770	0.0960	0.7270
JAUINZ010000118.1	0.6412	0.0926	0.2662
JAUINZ010000119.1	0.2747	0.1075	0.6178
JAUINZ010000120.1	0.6822	0.0982	0.2196
