seq_name	chromosome_score	plasmid_score	virus_score
JAYIMI010000001.1	0.4737	0.4858	0.0404
JAYIMI010000002.1	0.4746	0.5012	0.0242
JAYIMI010000003.1	0.4098	0.5530	0.0372
JAYIMI010000004.1	0.5022	0.4601	0.0377
JAYIMI010000005.1	0.4071	0.5543	0.0386
JAYIMI010000006.1	0.4607	0.5158	0.0234
JAYIMI010000007.1	0.4432	0.5377	0.0192
JAYIMI010000008.1	0.4026	0.5578	0.0396
JAYIMI010000009.1	0.4592	0.5290	0.0118
JAYIMI010000010.1	0.4269	0.5314	0.0417
JAYIMI010000011.1	0.4787	0.4759	0.0454
JAYIMI010000012.1	0.4253	0.5378	0.0369
JAYIMI010000013.1	0.4900	0.4733	0.0367
JAYIMI010000014.1	0.4813	0.5019	0.0167
JAYIMI010000015.1	0.4437	0.5229	0.0333
JAYIMI010000016.1	0.3849	0.5871	0.0280
JAYIMI010000017.1	0.3910	0.5656	0.0434
JAYIMI010000018.1	0.5346	0.4326	0.0328
JAYIMI010000019.1	0.4401	0.5483	0.0116
JAYIMI010000020.1	0.4295	0.5073	0.0632
JAYIMI010000021.1	0.4467	0.5276	0.0257
JAYIMI010000022.1	0.4958	0.4670	0.0371
JAYIMI010000023.1	0.3642	0.6002	0.0355
JAYIMI010000024.1	0.2334	0.5303	0.2364
JAYIMI010000025.1	0.4804	0.4508	0.0688
JAYIMI010000026.1	0.5861	0.4050	0.0089
JAYIMI010000027.1	0.4065	0.5408	0.0527
JAYIMI010000028.1	0.5335	0.4386	0.0278
JAYIMI010000029.1	0.5270	0.4584	0.0146
JAYIMI010000030.1	0.1970	0.5262	0.2768
JAYIMI010000031.1	0.4402	0.5456	0.0142
JAYIMI010000032.1	0.3442	0.6148	0.0410
JAYIMI010000033.1	0.5711	0.4246	0.0043
JAYIMI010000034.1	0.3320	0.6502	0.0178
JAYIMI010000035.1	0.1346	0.6478	0.2176
JAYIMI010000036.1	0.1836	0.7110	0.1054
JAYIMI010000037.1	0.5499	0.4455	0.0045
JAYIMI010000038.1	0.4461	0.5091	0.0449
JAYIMI010000039.1	0.3938	0.5501	0.0561
JAYIMI010000040.1	0.2168	0.7269	0.0563
JAYIMI010000041.1	0.4120	0.5608	0.0271
JAYIMI010000042.1	0.5182	0.4224	0.0594
JAYIMI010000043.1	0.0830	0.8605	0.0565
JAYIMI010000044.1	0.2015	0.7221	0.0764
JAYIMI010000045.1	0.2951	0.6222	0.0827
JAYIMI010000046.1	0.4212	0.4886	0.0902
JAYIMI010000047.1	0.1258	0.8438	0.0304
JAYIMI010000048.1	0.0024	0.5984	0.3992
JAYIMI010000049.1	0.8899	0.0872	0.0228
JAYIMI010000050.1	0.2186	0.7139	0.0675
JAYIMI010000051.1	0.1373	0.8343	0.0284
JAYIMI010000052.1	0.0043	0.8091	0.1866
JAYIMI010000053.1	0.3988	0.5637	0.0375
JAYIMI010000054.1	0.6409	0.3317	0.0274
JAYIMI010000055.1	0.4599	0.4917	0.0484
JAYIMI010000056.1	0.3633	0.3754	0.2613
JAYIMI010000057.1	0.4966	0.4736	0.0297
JAYIMI010000058.1	0.3392	0.4965	0.1643
JAYIMI010000059.1	0.3563	0.2910	0.3527
JAYIMI010000060.1	0.0627	0.0728	0.8646
JAYIMI010000061.1	0.3632	0.3681	0.2687
JAYIMI010000062.1	0.6042	0.3840	0.0118
JAYIMI010000063.1	0.3541	0.4146	0.2312
JAYIMI010000064.1	0.2266	0.5441	0.2292
JAYIMI010000065.1	0.7793	0.1892	0.0315
JAYIMI010000066.1	0.4031	0.4911	0.1059
JAYIMI010000067.1	0.2669	0.4247	0.3085
JAYIMI010000068.1	0.4415	0.3741	0.1844
JAYIMI010000069.1	0.5286	0.3083	0.1631
JAYIMI010000070.1	0.2079	0.3139	0.4782
JAYIMI010000071.1	0.2189	0.5697	0.2114
JAYIMI010000072.1	0.7770	0.1321	0.0909
JAYIMI010000073.1	0.3340	0.2533	0.4127
JAYIMI010000074.1	0.5419	0.2206	0.2374
JAYIMI010000075.1	0.3739	0.5096	0.1165
JAYIMI010000076.1	0.2080	0.2510	0.5410
JAYIMI010000077.1	0.3204	0.1986	0.4810
JAYIMI010000078.1	0.5943	0.1638	0.2419
JAYIMI010000079.1	0.2277	0.1194	0.6529
JAYIMI010000080.1	0.4750	0.2843	0.2406
JAYIMI010000081.1	0.1992	0.3101	0.4907
JAYIMI010000082.1	0.3081	0.1013	0.5907
JAYIMI010000083.1	0.4243	0.1905	0.3851
JAYIMI010000084.1	0.3874	0.2516	0.3610
JAYIMI010000085.1	0.6968	0.1550	0.1482
JAYIMI010000086.1	0.1836	0.1081	0.7083
JAYIMI010000087.1	0.2839	0.0440	0.6721
JAYIMI010000088.1	0.2239	0.0722	0.7038
JAYIMI010000089.1	0.3320	0.1060	0.5620
JAYIMI010000090.1	0.4005	0.0691	0.5303
JAYIMI010000091.1	0.1309	0.1184	0.7508
JAYIMI010000092.1	0.1547	0.0543	0.7910
JAYIMI010000093.1	0.1760	0.2046	0.6195
JAYIMI010000094.1	0.2108	0.0691	0.7201
JAYIMI010000095.1	0.2398	0.0591	0.7012
JAYIMI010000096.1	0.2878	0.2069	0.5053
