seq_name	chromosome_score	plasmid_score	virus_score
JAYISV010000001.1	0.9997	0.0003	0.0000
JAYISV010000002.1	0.9999	0.0001	0.0000
JAYISV010000003.1	1.0000	0.0000	0.0000
JAYISV010000004.1	1.0000	0.0000	0.0000
JAYISV010000005.1	0.9999	0.0001	0.0000
JAYISV010000006.1	0.9993	0.0007	0.0000
JAYISV010000007.1	0.9999	0.0001	0.0000
JAYISV010000008.1	1.0000	0.0000	0.0000
JAYISV010000009.1	1.0000	0.0000	0.0000
JAYISV010000010.1	0.9995	0.0005	0.0000
JAYISV010000011.1	1.0000	0.0000	0.0000
JAYISV010000012.1	1.0000	0.0000	0.0000
JAYISV010000013.1	0.9999	0.0001	0.0000
JAYISV010000014.1	0.9998	0.0002	0.0000
JAYISV010000015.1	0.9998	0.0002	0.0000
JAYISV010000016.1	0.9999	0.0001	0.0000
JAYISV010000017.1	0.9997	0.0003	0.0000
JAYISV010000018.1	1.0000	0.0000	0.0000
JAYISV010000019.1	0.9996	0.0004	0.0000
JAYISV010000020.1	1.0000	0.0000	0.0000
JAYISV010000021.1	1.0000	0.0000	0.0000
JAYISV010000022.1	0.9966	0.0034	0.0000
JAYISV010000023.1	0.9993	0.0007	0.0000
JAYISV010000024.1	0.9995	0.0005	0.0000
JAYISV010000025.1	0.9999	0.0001	0.0000
JAYISV010000026.1	0.9996	0.0004	0.0000
JAYISV010000027.1	0.9999	0.0001	0.0000
JAYISV010000028.1	1.0000	0.0000	0.0000
JAYISV010000029.1	0.9998	0.0002	0.0000
JAYISV010000030.1	1.0000	0.0000	0.0000
JAYISV010000031.1	0.9966	0.0034	0.0000
JAYISV010000032.1	0.0002	0.9998	0.0000
JAYISV010000033.1	0.8806	0.1194	0.0000
JAYISV010000034.1	0.0001	0.9999	0.0000
JAYISV010000035.1	0.0001	0.9999	0.0000
JAYISV010000036.1	0.9999	0.0001	0.0000
JAYISV010000037.1	0.7609	0.2391	0.0000
JAYISV010000038.1	0.5401	0.4599	0.0000
JAYISV010000039.1	1.0000	0.0000	0.0000
JAYISV010000040.1	1.0000	0.0000	0.0000
JAYISV010000041.1	0.9998	0.0000	0.0002
JAYISV010000042.1	0.0000	1.0000	0.0000
JAYISV010000043.1	0.3073	0.6927	0.0000
JAYISV010000044.1	0.9963	0.0035	0.0002
JAYISV010000045.1	0.9301	0.0694	0.0005
JAYISV010000046.1	0.6023	0.1542	0.2436
JAYISV010000047.1	0.8958	0.1042	0.0001
JAYISV010000048.1	0.6123	0.3876	0.0000
JAYISV010000049.1	0.8327	0.1670	0.0003
JAYISV010000050.1	0.7471	0.1831	0.0698
JAYISV010000051.1	0.1907	0.1974	0.6119
JAYISV010000052.1	0.0106	0.9298	0.0597
JAYISV010000053.1	1.0000	0.0000	0.0000
JAYISV010000054.1	0.9812	0.0042	0.0147
JAYISV010000055.1	0.0000	0.0000	1.0000
JAYISV010000056.1	0.0642	0.8457	0.0902
JAYISV010000057.1	0.9858	0.0132	0.0011
JAYISV010000058.1	0.0003	0.9996	0.0000
JAYISV010000059.1	0.0855	0.9144	0.0001
JAYISV010000060.1	0.7619	0.1108	0.1272
JAYISV010000061.1	0.7664	0.1056	0.1280
JAYISV010000062.1	0.7468	0.2516	0.0016
JAYISV010000063.1	0.7435	0.0495	0.2070
JAYISV010000064.1	0.0004	0.0046	0.9950
JAYISV010000065.1	0.8323	0.1628	0.0049
JAYISV010000066.1	0.9104	0.0385	0.0511
JAYISV010000067.1	0.6351	0.1344	0.2305
