seq_name	chromosome_score	plasmid_score	virus_score
1	0.9546	0.0422	0.0033
2	0.9439	0.0523	0.0038
3	0.9643	0.0327	0.0030
4	0.9825	0.0157	0.0018
5	0.9589	0.0377	0.0034
6	0.9533	0.0435	0.0032
7	0.9481	0.0479	0.0040
8	0.9696	0.0282	0.0023
9	0.9795	0.0184	0.0021
10	0.9732	0.0245	0.0022
11	0.8610	0.1312	0.0078
12	0.9575	0.0394	0.0032
13	0.8088	0.1816	0.0095
14	0.9726	0.0253	0.0022
15	0.9442	0.0510	0.0048
16	0.9629	0.0341	0.0030
17	0.9825	0.0159	0.0016
18	0.9759	0.0217	0.0024
19	0.9575	0.0394	0.0031
20	0.9809	0.0174	0.0017
21	0.9492	0.0474	0.0033
22	0.9641	0.0331	0.0028
23	0.9400	0.0557	0.0044
24	0.9686	0.0291	0.0023
25	0.8815	0.1108	0.0077
26	0.9588	0.0383	0.0029
27	0.9241	0.0706	0.0053
28	0.9944	0.0049	0.0007
29	0.4185	0.5738	0.0077
30	0.9954	0.0040	0.0005
31	0.8968	0.0982	0.0050
32	0.9027	0.0918	0.0055
33	0.7460	0.2364	0.0176
34	0.7527	0.2330	0.0142
35	0.9225	0.0730	0.0045
36	0.9569	0.0398	0.0033
37	0.8630	0.1301	0.0069
38	0.9354	0.0603	0.0043
39	0.8463	0.1462	0.0075
40	0.0000	0.9999	0.0000
41	0.9281	0.0660	0.0059
42	0.0108	0.9884	0.0008
43	0.9430	0.0532	0.0038
44	0.9648	0.0318	0.0033
45	0.0023	0.9975	0.0002
46	0.9275	0.0680	0.0044
47	0.8750	0.1161	0.0090
48	0.8983	0.0952	0.0064
49	0.9581	0.0390	0.0029
50	0.2898	0.7074	0.0028
51	0.7832	0.2082	0.0086
52	0.9348	0.0614	0.0037
53	0.9827	0.0155	0.0018
54	0.7299	0.2612	0.0089
55	0.0014	0.9982	0.0004
56	0.0036	0.9957	0.0007
57	0.4548	0.5368	0.0084
58	0.5551	0.4413	0.0037
59	0.9966	0.0030	0.0005
60	0.6647	0.3309	0.0044
61	0.9939	0.0053	0.0007
62	0.0000	1.0000	0.0000
63	0.1695	0.3163	0.5142
64	0.9888	0.0098	0.0014
65	0.0002	0.9996	0.0001
66	0.1240	0.8687	0.0073
67	0.0000	1.0000	0.0000
68	0.7500	0.2407	0.0093
69	0.9681	0.0297	0.0022
70	0.0103	0.9872	0.0025
71	0.0020	0.9918	0.0062
72	0.9252	0.0740	0.0008
73	0.6967	0.2640	0.0392
74	0.0661	0.8689	0.0650
75	0.0002	0.9994	0.0004
76	0.0033	0.0509	0.9458
77	0.9927	0.0066	0.0007
78	0.0000	1.0000	0.0000
79	0.0718	0.8764	0.0518
80	0.9633	0.0317	0.0050
81	0.9966	0.0031	0.0003
82	0.3898	0.5088	0.1014
83	0.0713	0.8822	0.0464
84	0.9876	0.0112	0.0013
85	0.9830	0.0156	0.0014
86	0.0323	0.0814	0.8863
87	0.2679	0.6432	0.0889
88	0.8048	0.1552	0.0400
89	0.9809	0.0182	0.0009
90	0.2807	0.6461	0.0732
91	0.0103	0.9814	0.0083
92	0.0424	0.9571	0.0005
93	0.9589	0.0306	0.0105
94	0.2729	0.6191	0.1081
95	0.0015	0.9979	0.0007
96	0.8476	0.1025	0.0499
97	0.7031	0.1447	0.1522
98	0.3767	0.4894	0.1338
99	0.9414	0.0442	0.0144
100	0.1653	0.1373	0.6974
101	0.0008	0.9992	0.0001
102	0.0000	1.0000	0.0000
103	0.9205	0.0570	0.0225
104	0.5910	0.1579	0.2511
105	0.0002	0.9998	0.0000
106	0.4625	0.1357	0.4018
107	0.2765	0.1790	0.5445
108	0.8608	0.1096	0.0296
109	0.9931	0.0062	0.0007
110	0.1447	0.1088	0.7465
111	0.8532	0.0329	0.1138
112	0.8471	0.0296	0.1233
113	0.3924	0.0535	0.5541
114	0.2210	0.0369	0.7422
115	0.3729	0.3046	0.3225
116	0.2478	0.0429	0.7093
117	0.3369	0.1416	0.5216
