gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	taxid	taxname	annotation_accessions	annotation_description
JAYIQC010000032.1|provirus_12098_26562_10	12098	13066	969	-1	0.689	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIQC010000032.1|provirus_12098_26562_11	13250	14305	1056	1	0.663	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIQC010000032.1|provirus_12098_26562_12	14629	14904	276	1	0.551	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIQC010000032.1|provirus_12098_26562_13	14901	17150	2250	-1	0.645	11	GGA/GAG/AGG	GENOMAD.146534.CP	0.0004755	46	0	0	0	1	NA	NA	NA	PF00015	Methyl-accepting chemotaxis protein (MCP) signalling domain
JAYIQC010000032.1|provirus_12098_26562_14	17295	17390	96	1	0.406	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIQC010000032.1|provirus_12098_26562_15	17372	17638	267	-1	0.592	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIQC010000032.1|provirus_12098_26562_16	18338	18562	225	-1	0.591	11	GGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIQC010000032.1|provirus_12098_26562_17	18559	18912	354	-1	0.582	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIQC010000032.1|provirus_12098_26562_18	18909	19631	723	-1	0.650	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIQC010000032.1|provirus_12098_26562_19	20141	20308	168	1	0.661	11	GGA/GAG/AGG	GENOMAD.096365.VV	8.09e-17	74	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JAYIQC010000032.1|provirus_12098_26562_20	20395	21510	1116	1	0.580	11	None	GENOMAD.222675.VP	2.491e-191	595	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JAYIQC010000032.1|provirus_12098_26562_21	21507	21803	297	1	0.586	11	GGA/GAG/AGG	GENOMAD.222243.VP	2.269e-49	170	0	0	1	2773	Inoviridae	NA	NA	PF02303	Helix-destabilising protein
JAYIQC010000032.1|provirus_12098_26562_22	21807	22058	252	1	0.639	11	GGA/GAG/AGG	GENOMAD.148914.VV	9.112e-21	87	0	0	1	1	NA	NA	NA	PF17091	Inovirus G7P protein
JAYIQC010000032.1|provirus_12098_26562_23	22086	22214	129	1	0.589	11	AGGAG	GENOMAD.112093.VV	2.595e-14	66	0	0	0	1	NA	NA	NA	NA	NA
JAYIQC010000032.1|provirus_12098_26562_24	22804	23124	321	1	0.673	11	None	GENOMAD.227990.VV	4.611e-30	115	0	0	0	1	NA	NA	NA	NA	NA
JAYIQC010000032.1|provirus_12098_26562_25	23076	23357	282	1	0.574	11	GGAG/GAGG	GENOMAD.097192.VV	3.402e-12	63	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JAYIQC010000032.1|provirus_12098_26562_26	23368	23688	321	1	0.576	11	GGAG/GAGG	GENOMAD.214060.VP	1.113e-44	157	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JAYIQC010000032.1|provirus_12098_26562_27	23690	25012	1323	1	0.620	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIQC010000032.1|provirus_12098_26562_28	25032	25340	309	-1	0.576	11	AGGAG	GENOMAD.160041.VV	1.232e-57	194	0	0	0	1	NA	NA	NA	NA	NA
JAYIQC010000032.1|provirus_12098_26562_29	25407	25790	384	-1	0.620	11	GGA/GAG/AGG	GENOMAD.212325.VP	3.616e-42	151	0	0	1	2773	Inoviridae	NA	NA	PF12375;PF12472	Phage protein; Phage related protein
JAYIQC010000032.1|provirus_12098_26562_30	25912	26562	651	-1	0.565	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
