gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
JAYIVR010000001.1_1	3	683	681	-1	0.628	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIVR010000001.1_2	1100	1735	636	1	0.678	11	AGGAG	GENOMAD.212919.PC	2.69e-85	280	0	0	0	1	NA	NA	NA	PF13628;K08995;COG3544	Uncharacterized conserved protein, DUF305 family
JAYIVR010000001.1_3	1783	1962	180	1	0.600	11	GGA/GAG/AGG	GENOMAD.171588.PC	7.479e-06	43	0	0	0	1	NA	NA	NA	PF12244	NA
JAYIVR010000001.1_4	2717	4498	1782	-1	0.670	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIVR010000001.1_5	4495	5646	1152	-1	0.678	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIVR010000001.1_6	5740	6936	1197	-1	0.640	11	AGGAG	GENOMAD.067680.VV	1.391e-16	85	0	0	0	1246	Caudoviricetes	NA	NA	PF06100;TIGR00031;K20678;COG0562	UDP-galactopyranose mutase
JAYIVR010000001.1_7	6924	8108	1185	-1	0.661	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIVR010000001.1_8	8144	9295	1152	-1	0.680	11	GGA/GAG/AGG	GENOMAD.070016.VV	1.849e-21	100	0	0	0	1246	Caudoviricetes	NA	NA	NA	NA
JAYIVR010000001.1_9	9674	10540	867	-1	0.624	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIVR010000001.1_10	10751	11392	642	1	0.611	11	AGGAG	GENOMAD.195028.PC	1.452e-84	278	0	0	0	1	NA	NA	NA	PF20554	NA
JAYIVR010000001.1_11	11494	11679	186	1	0.613	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIVR010000001.1_12	11764	12783	1020	-1	0.651	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIVR010000001.1_13	12774	14189	1416	-1	0.654	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIVR010000001.1_14	14456	14752	297	-1	0.684	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIVR010000001.1_15	15280	16563	1284	1	0.674	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIVR010000001.1_16	16560	16790	231	1	0.667	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIVR010000001.1_17	16784	17167	384	-1	0.656	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
