seq_name	n_genes	n_uscg	n_plasmid_hallmarks	n_virus_hallmarks	genetic_code	strand_switch_rate	coding_density	no_rbs_freq	sd_bacteroidetes_rbs_freq	sd_canonical_rbs_freq	tatata_rbs_freq	cc_marker_freq	cp_marker_freq	cv_marker_freq	pc_marker_freq	pp_marker_freq	pv_marker_freq	vc_marker_freq	vp_marker_freq	vv_marker_freq	c_marker_freq	p_marker_freq	v_marker_freq	median_c_spm	median_p_spm	median_v_spm	v_vs_c_score_logistic	v_vs_p_score_logistic	p_vs_c_score_logistic	gv_marker_freq	marker_enrichment_c	marker_enrichment_p	marker_enrichment_v
JAUIPF010000001.1	405	6	1	1	11	0.2921	0.8524	0.2765	0.0000	0.7235	0.0000	0.0519	0.2420	0.0272	0.0691	0.0000	0.0025	0.0198	0.0000	0.0198	0.3210	0.0716	0.0395	0.7889	0.5618	0.0000	0.0000	0.0000	0.0000	0.0025	44.3085	-118.9327	-400.0892
JAUIPF010000002.1	292	5	1	1	11	0.3093	0.8751	0.3082	0.0000	0.6918	0.0000	0.0479	0.2945	0.0274	0.0274	0.0137	0.0000	0.0068	0.0034	0.0000	0.3699	0.0411	0.0103	0.7951	0.5937	0.0000	0.0000	0.0000	0.0000	0.0000	52.4490	-77.4007	-316.5579
JAUIPF010000003.1	286	4	0	0	11	0.2947	0.8553	0.2727	0.0000	0.7273	0.0000	0.0699	0.3147	0.0350	0.0420	0.0035	0.0000	0.0070	0.0000	0.0070	0.4196	0.0455	0.0140	0.7833	0.6012	0.0000	0.0000	0.0000	0.0000	0.0035	59.3446	-91.4224	-347.7703
JAUIPF010000004.1	233	1	0	0	11	0.3405	0.8756	0.3691	0.0000	0.6309	0.0000	0.0773	0.3476	0.0258	0.0515	0.0000	0.0000	0.0043	0.0000	0.0000	0.4506	0.0515	0.0043	0.8031	0.5943	0.0000	0.0000	0.0000	0.0000	0.0000	57.5529	-69.1950	-314.3018
JAUIPF010000005.1	150	25	1	1	11	0.2282	0.8313	0.2533	0.0000	0.7467	0.0000	0.1533	0.2667	0.0600	0.0200	0.0067	0.0000	0.0067	0.0133	0.0200	0.4800	0.0267	0.0400	0.8940	0.3001	0.0000	0.0000	0.0000	0.0000	0.0067	59.5801	-91.1600	-170.6721
JAUIPF010000006.1	126	1	0	0	11	0.2560	0.8595	0.3492	0.0000	0.6508	0.0000	0.0397	0.2619	0.0079	0.0556	0.0000	0.0000	0.0238	0.0079	0.0079	0.3095	0.0556	0.0397	0.7577	0.5938	0.0000	0.0000	0.0000	0.0001	0.0000	9.6584	-29.9341	-121.5802
JAUIPF010000007.1	110	2	0	0	11	0.3761	0.8259	0.2545	0.0000	0.7455	0.0000	0.0727	0.3091	0.0636	0.0364	0.0091	0.0000	0.0091	0.0000	0.0091	0.4455	0.0455	0.0182	0.7920	0.5957	0.0000	0.0000	0.0000	0.0000	0.0000	27.8301	-46.8523	-133.4294
JAUIPF010000008.1	112	1	0	1	11	0.3063	0.8859	0.3214	0.0000	0.6786	0.0000	0.0982	0.2589	0.0179	0.0536	0.0000	0.0000	0.0179	0.0000	0.0357	0.3750	0.0536	0.0536	0.8155	0.4826	0.0000	0.0000	0.0000	0.0000	0.0089	19.2962	-44.3553	-115.4247
JAUIPF010000009.1	112	1	0	0	11	0.3243	0.7902	0.3393	0.0000	0.6607	0.0000	0.0089	0.2589	0.0089	0.1161	0.0089	0.0000	0.0000	0.0000	0.0000	0.2768	0.1250	0.0000	0.6629	0.7487	0.0000	0.0000	0.0000	0.1164	0.0000	3.5377	-5.4096	-128.4760
JAUIPF010000010.1	103	0	0	0	11	0.3529	0.8464	0.1650	0.0000	0.8350	0.0000	0.0194	0.1942	0.0000	0.0291	0.0097	0.0000	0.0000	0.0000	0.0097	0.2136	0.0388	0.0097	0.6688	0.7425	0.0000	0.0000	0.0000	0.3209	0.0000	-0.3263	-3.4504	-72.4087
