seq_name	chromosome_score	plasmid_score	virus_score
JAYIQQ010000001.1	0.9436	0.0526	0.0038
JAYIQQ010000002.1	0.9507	0.0457	0.0037
JAYIQQ010000003.1	0.9395	0.0564	0.0041
JAYIQQ010000004.1	0.9755	0.0223	0.0022
JAYIQQ010000005.1	0.9515	0.0452	0.0033
JAYIQQ010000006.1	0.9783	0.0195	0.0023
JAYIQQ010000007.1	0.9740	0.0236	0.0023
JAYIQQ010000008.1	0.9670	0.0304	0.0026
JAYIQQ010000009.1	0.9791	0.0189	0.0020
JAYIQQ010000010.1	0.9553	0.0413	0.0033
JAYIQQ010000011.1	0.9640	0.0334	0.0027
JAYIQQ010000012.1	0.9251	0.0705	0.0044
JAYIQQ010000013.1	0.9807	0.0174	0.0018
JAYIQQ010000014.1	0.9620	0.0353	0.0028
JAYIQQ010000015.1	0.9465	0.0500	0.0035
JAYIQQ010000016.1	0.8851	0.1088	0.0061
JAYIQQ010000017.1	0.9672	0.0304	0.0024
JAYIQQ010000018.1	0.8389	0.1509	0.0101
JAYIQQ010000019.1	0.0052	0.9944	0.0004
JAYIQQ010000020.1	0.9189	0.0766	0.0045
JAYIQQ010000021.1	0.9573	0.0396	0.0032
JAYIQQ010000022.1	0.0000	1.0000	0.0000
JAYIQQ010000023.1	0.9654	0.0318	0.0028
JAYIQQ010000024.1	0.9705	0.0264	0.0031
JAYIQQ010000025.1	0.9729	0.0251	0.0019
JAYIQQ010000026.1	0.9914	0.0077	0.0010
JAYIQQ010000027.1	0.9949	0.0044	0.0007
JAYIQQ010000028.1	0.9375	0.0581	0.0044
JAYIQQ010000029.1	0.9524	0.0441	0.0035
JAYIQQ010000030.1	0.9676	0.0293	0.0031
JAYIQQ010000031.1	0.9648	0.0327	0.0026
JAYIQQ010000032.1	0.9244	0.0709	0.0047
JAYIQQ010000033.1	0.9302	0.0653	0.0045
JAYIQQ010000034.1	0.9336	0.0616	0.0048
JAYIQQ010000035.1	0.9415	0.0542	0.0042
JAYIQQ010000036.1	0.9602	0.0335	0.0063
JAYIQQ010000037.1	0.9822	0.0163	0.0015
