seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAUIPT010000094.1	854	No terminal repeats	2	11	1.0000	NA	1	3.4366	T_virB6	NA
JAUIPT010000071.1	3601	No terminal repeats	5	11	1.0000	NA	0	2.9906	NA	NA
JAUIPT010000057.1	12907	No terminal repeats	11	11	1.0000	NA	2	6.8731	B_traI;T_virB6	NA
JAUIPT010000070.1	3945	No terminal repeats	6	11	1.0000	NA	1	3.4366	T_virB6	NA
JAUIPT010000062.1	10037	No terminal repeats	13	11	1.0000	NA	3	10.2736	G_tfc24;G_tfc23;G_tfc22;G_tfc18;G_tfc19;MOBH	NA
JAUIPT010000059.1	10194	No terminal repeats	12	11	0.9999	NA	0	2.0403	NA	NA
JAUIPT010000068.1	5914	No terminal repeats	10	11	0.9999	NA	0	1.2782	NA	NA
JAUIPT010000050.1	22708	No terminal repeats	16	11	0.9999	NA	0	0.4377	NA	NA
JAUIPT010000073.1	3217	No terminal repeats	5	11	0.9999	NA	0	1.3215	NA	NA
JAUIPT010000044.1	39239	No terminal repeats	31	11	0.9998	NA	2	10.0387	NA	NA
JAUIPT010000058.1	10484	No terminal repeats	10	11	0.9998	NA	0	2.5828	NA	NA
JAUIPT010000096.1	758	No terminal repeats	1	11	0.9998	NA	1	1.7183	T_virB6	NA
JAUIPT010000055.1	14200	No terminal repeats	11	11	0.9979	NA	1	3.2284	B_traH	NA
JAUIPT010000051.1	20008	No terminal repeats	12	11	0.9870	NA	0	1.1722	NA	NA
JAUIPT010000066.1	6769	No terminal repeats	5	11	0.9536	NA	0	0.3163	NA	NA
JAUIPT010000064.1	9337	No terminal repeats	7	11	0.9535	NA	0	0.2071	NA	NA
JAUIPT010000038.1	46942	No terminal repeats	41	11	0.7470	NA	0	0.6741	NA	NA
