seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIRA010000071.1	3602	No terminal repeats	5	11	1.0000	NA	0	2.5047	NA	NA
JAYIRA010000050.1	20631	No terminal repeats	16	11	0.9999	NA	3	8.4540	T_virB6;T_virB6;B_traI	NA
JAYIRA010000056.1	12553	No terminal repeats	14	11	0.9999	NA	0	1.7183	NA	NA
JAYIRA010000070.1	4097	No terminal repeats	4	11	0.9999	NA	1	3.4366	T_virB6	NA
JAYIRA010000060.1	9488	No terminal repeats	6	11	0.9998	NA	0	3.4237	NA	NA
JAYIRA010000055.1	12824	No terminal repeats	13	11	0.9998	NA	1	2.2177	NA	NA
JAYIRA010000023.1	79853	No terminal repeats	73	11	0.9972	NA	1	1.0343	NA	NA
JAYIRA010000027.1	64416	No terminal repeats	50	11	0.9940	NA	1	1.3461	B_traH	NF012174
JAYIRA010000049.1	23895	No terminal repeats	14	11	0.9937	NA	0	1.2991	NA	NA
JAYIRA010000024.1	79688	No terminal repeats	72	11	0.9503	NA	0	1.1458	NA	NF000496
JAYIRA010000059.1	9492	No terminal repeats	8	11	0.9335	NA	0	0.2071	NA	NA
