seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIQU010000084.1	7989	No terminal repeats	9	11	1.0000	NA	1	7.8663	G_tfc22;G_tfc18;G_tfc19;MOBH	NA
JAYIQU010000077.1	11547	No terminal repeats	10	11	1.0000	NA	2	5.1548	T_virB6;B_traI	NA
JAYIQU010000078.1	11129	No terminal repeats	13	11	0.9999	NA	0	2.7918	NA	NA
JAYIQU010000068.1	14927	ITR	17	11	0.9999	NA	0	4.2564	NA	NA
JAYIQU010000070.1	13390	No terminal repeats	15	11	0.9999	NA	0	4.8434	NA	NA
JAYIQU010000044.1	38981	No terminal repeats	41	11	0.9998	NA	0	11.2812	NA	NA
JAYIQU010000025.1	74928	No terminal repeats	83	11	0.9997	NA	6	22.9597	traU;I_traN;I_traM;I_traI;I_traK;I_traY;I_traW	NA
JAYIQU010000099.1	1926	No terminal repeats	3	11	0.9993	NA	1	2.2747	G_tfc22;G_tfc23	NA
JAYIQU010000073.1	12337	No terminal repeats	13	11	0.9990	NA	1	2.3572	I_trbA	NA
JAYIQU010000063.1	19923	No terminal repeats	28	11	0.9990	NA	2	1.1903	NA	NA
JAYIQU010000049.1	32211	No terminal repeats	29	11	0.9986	NA	0	2.0578	NA	NA
JAYIQU010000086.1	7566	No terminal repeats	7	11	0.9985	NA	0	1.4518	NA	NA
JAYIQU010000067.1	15288	No terminal repeats	8	11	0.9982	NA	0	1.9003	NA	NA
JAYIQU010000060.1	24624	No terminal repeats	23	11	0.9964	NA	0	1.6620	NA	NF033105
JAYIQU010000080.1	10956	No terminal repeats	8	11	0.9821	NA	0	0.3312	NA	NA
JAYIQU010000082.1	9616	No terminal repeats	7	11	0.9291	NA	0	0.2071	NA	NA
JAYIQU010000047.1	35673	No terminal repeats	29	11	0.9090	NA	0	3.0122	NA	NA
JAYIQU010000075.1	11819	No terminal repeats	9	11	0.8892	NA	0	0.8983	NA	NA
JAYIQU010000091.1	6118	No terminal repeats	4	11	0.7624	NA	0	1.1813	NA	NF012174
