seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIUU010000074.1	7845	No terminal repeats	10	11	1.0000	NA	2	5.1548	T_virB6;B_traI	NA
JAYIUU010000044.1	39128	No terminal repeats	47	11	1.0000	NA	11	24.2734	T_virB10;T_virB9;T_virB8;T_virB6;T_virB5;T_virB3;T_virB2	NA
JAYIUU010000060.1	17347	No terminal repeats	14	11	0.9999	NA	6	7.5359	T_virB8;T_virB9;T_virB2;T_virB3;virb4	NA
JAYIUU010000066.1	11151	No terminal repeats	12	11	0.9998	NA	0	2.7907	NA	NA
JAYIUU010000050.1	33170	No terminal repeats	24	11	0.9996	NA	0	1.7225	NA	NA
JAYIUU010000071.1	9271	No terminal repeats	7	11	0.9994	NA	0	2.7907	NA	NA
JAYIUU010000080.1	4587	No terminal repeats	7	11	0.9993	NA	0	1.2723	NA	NA
JAYIUU010000048.1	35815	No terminal repeats	31	11	0.9989	NA	0	2.8653	NA	NA
JAYIUU010000064.1	13225	No terminal repeats	10	11	0.9863	NA	0	0.5057	NA	NA
JAYIUU010000070.1	9570	No terminal repeats	7	11	0.9603	NA	0	0.2071	NA	NA
JAYIUU010000077.1	6071	No terminal repeats	4	11	0.9241	NA	0	1.1813	NA	NF012174
JAYIUU010000051.1	30560	No terminal repeats	22	11	0.8418	NA	0	0.7474	NA	NF033135
JAYIUU010000055.1	27187	No terminal repeats	20	11	0.8297	NA	0	2.0821	NA	NA
JAYIUU010000079.1	4728	No terminal repeats	3	11	0.7694	NA	0	0.6337	NA	NA
