JAUIPT010000006.1_tRNA1_Thr	99190	99265
JAUIPT010000009.1_tRNA1_Phe	91582	91657
JAUIPT010000009.1_tRNA2_Pro	120881	120957
JAUIPT010000014.1_tRNA1_Met	437	512
JAUIPT010000018.1_tRNA1_Ser	11781	11870
JAUIPT010000020.1_tRNA1_Ser	6827	6919
JAUIPT010000024.1_tRNA1_Gly	13139	13212
JAUIPT010000027.1_tRNA1_Asp	1	75
JAUIPT010000027.1_tRNA2_Asp	172	248
JAUIPT010000027.1_tRNA3_Val	278	352
JAUIPT010000027.1_tRNA4_Leu	7094	7178
JAUIPT010000027.1_tRNA5_Lys	7256	7331
JAUIPT010000027.1_tRNA6_His	7415	7491
JAUIPT010000027.1_tRNA7_Arg	7523	7599
JAUIPT010000027.1_tRNA8_Pro	7643	7719
JAUIPT010000032.1_tRNA1_Gly	35820	35895
JAUIPT010000032.1_tRNA2_Cys	35976	36049
JAUIPT010000032.1_tRNA3_Gly	36119	36194
