seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIOD010000097.1	852	No terminal repeats	2	11	1.0000	NA	1	3.4366	T_virB6	NA
JAYIOD010000068.1	3568	No terminal repeats	5	11	1.0000	NA	0	2.9906	NA	NA
JAYIOD010000074.1	2790	No terminal repeats	4	11	1.0000	NA	1	3.4366	T_virB6	NA
JAYIOD010000126.1	224	No terminal repeats	1	11	1.0000	NA	1	1.7183	B_traI	NA
JAYIOD010000055.1	10007	No terminal repeats	11	11	1.0000	NA	2	8.9978	MOBH;G_tfc19;G_tfc18;G_tfc22;G_tfc23	NA
JAYIOD010000102.1	513	No terminal repeats	2	11	1.0000	NA	2	3.4366	B_traI;T_virB6	NA
JAYIOD010000064.1	5045	No terminal repeats	6	11	1.0000	NA	1	5.1548	T_virB6	NA
JAYIOD010000070.1	3478	No terminal repeats	4	11	0.9999	NA	0	1.7183	NA	NA
JAYIOD010000058.1	6630	No terminal repeats	4	11	0.9999	NA	0	1.7183	NA	NA
JAYIOD010000088.1	1324	No terminal repeats	2	11	0.9999	NA	1	3.4366	T_virB6	NA
JAYIOD010000072.1	3249	No terminal repeats	5	11	0.9999	NA	0	1.9662	NA	NA
JAYIOD010000100.1	695	No terminal repeats	1	11	0.9998	NA	1	1.7183	T_virB6	NA
JAYIOD010000075.1	2631	No terminal repeats	3	11	0.9998	NA	1	1.7183	B_traI	NA
JAYIOD010000053.1	16242	No terminal repeats	9	11	0.9997	NA	0	0.9476	NA	NA
JAYIOD010000040.1	43282	No terminal repeats	35	11	0.9995	NA	1	3.3273	NA	NA
JAYIOD010000028.1	58886	No terminal repeats	47	11	0.9990	NA	2	1.2752	NA	NF033135
JAYIOD010000046.1	27112	No terminal repeats	25	11	0.9976	NA	0	1.6063	NA	NA
JAYIOD010000061.1	6102	No terminal repeats	5	11	0.9926	NA	0	0.6487	NA	NA
