seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIVD010000081.1	4998	No terminal repeats	6	11	1.0000	NA	4	7.0058	T_virB1;T_virB2;T_virB3;virb4	NA
JAYIVD010000046.1	32778	No terminal repeats	36	11	1.0000	NA	11	24.4726	T_virB2;T_virB3;T_virB5;T_virB6;T_virB8;T_virB9;T_virB10	NA
JAYIVD010000072.1	7843	No terminal repeats	10	11	1.0000	NA	2	5.1548	T_virB6;B_traI	NA
JAYIVD010000063.1	13831	No terminal repeats	14	11	0.9999	NA	0	2.7907	NA	NA
JAYIVD010000034.1	58651	No terminal repeats	63	11	0.9999	NA	0	11.4393	NA	NF000496
JAYIVD010000070.1	8893	No terminal repeats	7	11	0.9990	NA	0	1.3549	NA	NA
JAYIVD010000065.1	12753	No terminal repeats	10	11	0.9989	NA	1	3.2284	B_traH	NA
JAYIVD010000069.1	9342	No terminal repeats	9	11	0.9988	NA	0	1.2723	NA	NA
JAYIVD010000061.1	17617	No terminal repeats	18	11	0.9988	NA	0	1.3270	NA	NA
JAYIVD010000044.1	36256	No terminal repeats	31	11	0.9983	NA	0	2.8653	NA	NA
JAYIVD010000057.1	18364	No terminal repeats	11	11	0.9921	NA	0	1.0348	B_traH	NA
JAYIVD010000067.1	9570	No terminal repeats	7	11	0.9603	NA	0	0.2071	NA	NA
JAYIVD010000053.1	23154	No terminal repeats	12	11	0.9551	NA	0	1.2494	NA	NA
JAYIVD010000056.1	18742	No terminal repeats	10	11	0.8258	NA	0	0.3695	NA	NF012174
JAYIVD010000050.1	25746	No terminal repeats	26	11	0.7060	NA	0	0.5175	NA	NA
