seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIMV010000030.1	41576	No terminal repeats	41	11	1.0000	NA	17	36.6161	MOBH;G_tfc19;G_tfc18;G_tfc22;G_tfc23;G_tfc24;virb4;G_tfc15;G_tfc14;G_tfc13;G_tfc12;G_tfc11;G_tfc10;G_tfc9;G_tfc8;G_tfc7;t4cp1;G_tfc5;T_virB1;G_tfc3;G_tfc2	NA
JAYIMV010000042.1	16120	No terminal repeats	17	11	1.0000	NA	1	4.1647	NA	NA
JAYIMV010000031.1	38274	DTR	43	11	1.0000	NA	10	20.0587	I_traV;T_virB2;T_virB3;T_virB5;T_virB6;T_virB8;T_virB9;T_virB10	NA
JAYIMV010000046.1	8466	No terminal repeats	8	11	0.9999	NA	0	2.5688	NA	NA
JAYIMV010000050.1	5870	No terminal repeats	9	11	0.9999	NA	0	1.5596	NA	NA
JAYIMV010000053.1	3179	No terminal repeats	4	11	0.9998	NA	1	3.4366	T_virB6	NA
JAYIMV010000048.1	8046	No terminal repeats	10	11	0.9993	NA	0	0.7327	NA	NA
JAYIMV010000037.1	25292	No terminal repeats	23	11	0.9990	NA	0	2.4834	NA	NA
JAYIMV010000054.1	2707	No terminal repeats	3	11	0.9977	NA	2	2.6906	T_virB6;virb4	NA
JAYIMV010000035.1	27119	No terminal repeats	25	11	0.9916	NA	0	1.6063	NA	NA
JAYIMV010000045.1	9649	No terminal repeats	7	11	0.9815	NA	0	0.2071	NA	NA
