gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	taxid	taxname	annotation_accessions	annotation_description
RRXM01000068.1|provirus_10643_21454_10	10643	10918	276	-1	0.576	11	GGAGG	GENOMAD.114230.VV	9.991e-39	139	0	0	0	9134	Lessievirus	NA	NA	NA	NA
RRXM01000068.1|provirus_10643_21454_11	10915	11187	273	-1	0.670	11	AGGAG	GENOMAD.130991.VV	2.555e-44	155	0	0	0	1	NA	NA	NA	NA	NA
RRXM01000068.1|provirus_10643_21454_12	11184	11408	225	-1	0.667	11	GGAGG	GENOMAD.218654.PV	2.392e-37	134	0	0	0	1	NA	NA	NA	NA	NA
RRXM01000068.1|provirus_10643_21454_13	11405	11677	273	-1	0.630	11	GGAGG	GENOMAD.171078.VC	1.087e-29	113	0	0	0	1246	Caudoviricetes	NA	NA	PF13238;TIGR00041;COG0703;K06074	AAA domain
RRXM01000068.1|provirus_10643_21454_14	11845	12270	426	-1	0.646	11	AGGAG	GENOMAD.174328.VV	6.746e-75	246	0	0	0	1	NA	NA	NA	NA	NA
RRXM01000068.1|provirus_10643_21454_15	12349	12621	273	-1	0.604	11	GGAGG	GENOMAD.157368.VV	5.377e-14	68	0	0	0	1	NA	NA	NA	NA	NA
RRXM01000068.1|provirus_10643_21454_16	12621	12908	288	-1	0.656	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
RRXM01000068.1|provirus_10643_21454_17	12905	13123	219	-1	0.644	11	AGGAG	GENOMAD.156811.VV	1.582e-40	143	0	0	0	1	NA	NA	NA	NA	NA
RRXM01000068.1|provirus_10643_21454_18	13444	16140	2697	-1	0.633	11	AGGA	GENOMAD.195422.VP	2.526e-154	513	0	0	1	1246	Caudoviricetes	NA	NA	PF05929;COG1658	Phage capsid scaffolding protein (GPO) serine peptidase
RRXM01000068.1|provirus_10643_21454_19	16150	16359	210	-1	0.657	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
RRXM01000068.1|provirus_10643_21454_20	16359	16637	279	-1	0.627	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
RRXM01000068.1|provirus_10643_21454_21	16648	16968	321	-1	0.598	11	AGxAGG/AGGxGG	GENOMAD.091894.VV	2.234e-53	182	0	0	0	12762	Herelleviridae	NA	NA	PF04606;COG4530;TIGR04165	Ogr/Delta-like zinc finger
RRXM01000068.1|provirus_10643_21454_22	17305	17736	432	1	0.565	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
RRXM01000068.1|provirus_10643_21454_23	17778	17891	114	-1	0.518	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
RRXM01000068.1|provirus_10643_21454_24	18050	18625	576	-1	0.417	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
RRXM01000068.1|provirus_10643_21454_25	18717	19703	987	-1	0.644	11	GGAGG	GENOMAD.209614.VP	8.913e-82	276	0	0	1	1246	Caudoviricetes	NA	NA	PF05954;K06905;COG3500;TIGR03361	Phage protein D
RRXM01000068.1|provirus_10643_21454_26	19700	20101	402	-1	0.677	11	GGAG/GAGG	GENOMAD.116424.VV	1.213e-23	98	0	0	0	1246	Caudoviricetes	NA	NA	PF06995;K06906;COG3499	Phage protein U
RRXM01000068.1|provirus_10643_21454_27	20114	21454	1341	-1	0.684	11	None	GENOMAD.114707.VP	3.423e-20	97	0	0	0	1246	Caudoviricetes	NA	NA	COG5412	Phage-related protein
RRXM01000076.1|provirus_212400_219609_189	212400	212762	363	1	0.543	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
RRXM01000076.1|provirus_212400_219609_190	213622	213930	309	1	0.579	11	AGGAGG	GENOMAD.160041.VV	1.232e-57	194	0	0	0	1	NA	NA	NA	NA	NA
RRXM01000076.1|provirus_212400_219609_191	213950	215272	1323	-1	0.616	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
RRXM01000076.1|provirus_212400_219609_192	215274	215594	321	-1	0.551	11	GGAG/GAGG	GENOMAD.214060.VP	4.995e-45	158	0	0	0	2773	Inoviridae	NA	NA	NA	NA
RRXM01000076.1|provirus_212400_219609_193	215729	216010	282	-1	0.574	11	GGAG/GAGG	GENOMAD.097192.VV	7.597e-12	62	0	0	0	2773	Inoviridae	NA	NA	NA	NA
RRXM01000076.1|provirus_212400_219609_194	215962	216258	297	-1	0.667	11	None	GENOMAD.227990.VV	2.485e-17	78	0	0	0	1	NA	NA	NA	NA	NA
RRXM01000076.1|provirus_212400_219609_195	216860	216988	129	-1	0.558	11	AGGAG	GENOMAD.112093.VV	2.595e-14	66	0	0	0	1	NA	NA	NA	NA	NA
RRXM01000076.1|provirus_212400_219609_196	217016	217267	252	-1	0.635	11	GGA/GAG/AGG	GENOMAD.148914.VV	9.112e-21	87	0	0	1	1	NA	NA	NA	PF17091	Inovirus G7P protein
RRXM01000076.1|provirus_212400_219609_197	217271	217567	297	-1	0.586	11	GGA/GAG/AGG	GENOMAD.222243.VP	5.055e-49	169	0	0	1	2773	Inoviridae	NA	NA	PF02303	Helix-destabilising protein
RRXM01000076.1|provirus_212400_219609_198	217564	218679	1116	-1	0.580	11	None	GENOMAD.222675.VP	4.584e-228	701	0	0	0	2773	Inoviridae	NA	NA	NA	NA
RRXM01000076.1|provirus_212400_219609_199	218766	218933	168	-1	0.655	11	GGA/GAG/AGG	GENOMAD.096365.VV	8.09e-17	74	0	0	0	2773	Inoviridae	NA	NA	NA	NA
RRXM01000076.1|provirus_212400_219609_200	219223	219609	387	1	0.592	11	GGA/GAG/AGG	GENOMAD.223687.VP	9.436e-06	46	0	0	1	2773	Inoviridae	NA	NA	PF12472	Phage related protein
