seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIOL010000098.1	332	No terminal repeats	1	11	1.0000	NA	1	1.7183	T_virB6	NA
JAYIOL010000064.1	5015	No terminal repeats	5	11	0.9999	NA	0	1.7183	NA	NA
JAYIOL010000052.1	18779	No terminal repeats	11	11	0.9999	NA	0	3.4237	NA	NA
JAYIOL010000033.1	53854	No terminal repeats	35	11	0.9999	NA	0	4.5131	NA	NF033135
JAYIOL010000049.1	22445	No terminal repeats	24	11	0.9999	NA	0	4.3011	NA	NA
JAYIOL010000070.1	3179	No terminal repeats	4	11	0.9998	NA	1	3.4366	T_virB6	NA
JAYIOL010000056.1	8875	No terminal repeats	10	11	0.9997	NA	0	1.6693	NA	NA
JAYIOL010000063.1	5029	No terminal repeats	5	11	0.9996	NA	1	3.4366	T_virB6	NA
JAYIOL010000045.1	28158	No terminal repeats	31	11	0.9996	NA	0	6.4225	NA	NA
JAYIOL010000066.1	4497	No terminal repeats	5	11	0.9994	NA	0	1.1349	NA	NA
JAYIOL010000047.1	24698	No terminal repeats	19	11	0.9993	NA	1	0.6329	B_traH	NA
JAYIOL010000054.1	16059	No terminal repeats	14	11	0.9905	NA	0	0.9910	NA	NA
JAYIOL010000062.1	5306	ITR	7	11	0.9697	NA	0	0.2071	NA	NA
JAYIOL010000043.1	29782	No terminal repeats	25	11	0.9147	NA	0	3.7849	NA	NA
