gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
JAYIWG010000069.1_1	1	414	414	1	0.604	11	None	GENOMAD.097192.VV	3.479e-22	94	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JAYIWG010000069.1_2	425	745	321	1	0.555	11	GGAG/GAGG	GENOMAD.214060.VP	2.027e-46	162	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JAYIWG010000069.1_3	747	2069	1323	1	0.609	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIWG010000069.1_4	2089	2397	309	-1	0.576	11	AGxAGG/AGGxGG	GENOMAD.160041.VV	1.232e-57	194	0	0	0	1	NA	NA	NA	NA	NA
JAYIWG010000069.1_5	2464	2790	327	-1	0.609	11	GGAG/GAGG	GENOMAD.212325.VP	2.243e-38	139	0	0	1	2773	Inoviridae	NA	NA	PF12375;PF12472	Phage protein; Phage related protein
JAYIWG010000069.1_6	2962	3300	339	1	0.655	11	GGA/GAG/AGG	GENOMAD.212325.VP	4.022e-50	173	0	0	1	2773	Inoviridae	NA	NA	PF12375;PF12472	Phage protein; Phage related protein
JAYIWG010000069.1_7	3367	3675	309	1	0.579	11	AGxAGG/AGGxGG	GENOMAD.160041.VV	1.232e-57	194	0	0	0	1	NA	NA	NA	NA	NA
JAYIWG010000069.1_8	3695	5017	1323	-1	0.618	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIWG010000069.1_9	5019	5339	321	-1	0.548	11	GGAG/GAGG	GENOMAD.214060.VP	4.995e-45	158	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JAYIWG010000069.1_10	5362	5463	102	-1	0.441	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIWG010000069.1_11	5474	5887	414	-1	0.606	11	None	GENOMAD.097192.VV	7.727e-22	93	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JAYIWG010000076.1_1	54	320	267	-1	0.592	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIWG010000076.1_2	547	1095	549	-1	0.576	11	None	GENOMAD.223687.VP	3.313e-05	46	0	0	1	2773	Inoviridae	NA	NA	PF12472	Phage related protein
JAYIWG010000076.1_3	1136	1390	255	1	0.663	11	4Base/6BMM	GENOMAD.096365.VV	7.375e-16	73	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JAYIWG010000076.1_4	1383	1679	297	1	0.606	11	GGAG/GAGG	GENOMAD.222675.VP	1.064e-57	194	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JAYIWG010000082.1_1	3	392	390	1	0.579	11	None	GENOMAD.222243.VP	5.464e-55	188	0	0	1	2773	Inoviridae	NA	NA	PF02303	Helix-destabilising protein
JAYIWG010000082.1_2	396	647	252	1	0.643	11	GGA/GAG/AGG	GENOMAD.148914.VV	9.112e-21	87	0	0	1	1	NA	NA	NA	PF17091	Inovirus G7P protein
JAYIWG010000082.1_3	675	803	129	1	0.574	11	AGGAG	GENOMAD.112093.VV	2.595e-14	66	0	0	0	1	NA	NA	NA	NA	NA
