seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIPN010000082.1	3398	No terminal repeats	6	11	1.0000	NA	1	1.0908	T_virB6	NA
JAYIPN010000072.1	8597	No terminal repeats	9	11	1.0000	NA	1	7.8724	G_tfc19;G_tfc18;G_tfc22;G_tfc23	NA
JAYIPN010000067.1	11547	No terminal repeats	10	11	1.0000	NA	2	5.1548	T_virB6;B_traI	NA
JAYIPN010000083.1	2781	No terminal repeats	3	11	0.9998	NA	1	1.7183	T_virB6	NA
JAYIPN010000079.1	4567	No terminal repeats	5	11	0.9994	NA	0	0.7327	NA	NA
JAYIPN010000070.1	9827	No terminal repeats	8	11	0.9980	NA	0	1.3549	NA	NA
JAYIPN010000045.1	32211	No terminal repeats	30	11	0.9974	NA	0	2.0578	NA	NA
JAYIPN010000059.1	17730	No terminal repeats	4	11	0.9964	NA	0	1.3078	NA	NA
JAYIPN010000044.1	35950	No terminal repeats	29	11	0.9959	NA	1	1.6166	NA	NF012174
JAYIPN010000073.1	7845	No terminal repeats	8	11	0.9925	NA	0	0.9301	NA	NA
JAYIPN010000093.1	1227	No terminal repeats	1	11	0.9888	NA	1	1.1254	MOBH	NA
JAYIPN010000052.1	27325	No terminal repeats	20	11	0.8897	NA	0	0.2089	NA	NF033135
JAYIPN010000065.1	11819	No terminal repeats	9	11	0.8892	NA	0	0.8983	NA	NA
