JAUIPS010000001.1_tRNA1_Val	215663	215737
JAUIPS010000001.1_tRNA2_Ser	239592	239684
JAUIPS010000001.1_tRNA3_Ser	245823	245913
JAUIPS010000001.1_tRNA4_Asp	254291	254367
JAUIPS010000001.1_tRNA5_Asp	254464	254540
JAUIPS010000003.1_tRNA1_Arg	164976	165052
JAUIPS010000006.1_tRNA1_Ala	123452	123527
JAUIPS010000007.1_tRNA1_???	108047	108119
JAUIPS010000016.1_tRNA1_Met	255	330
JAUIPS010000017.1_tRNA1_Ser	6827	6919
JAUIPS010000020.1_tRNA1_Gly	24078	24151
JAUIPS010000023.1_tRNA1_Thr	123	198
JAUIPS010000023.1_tRNA2_Gly	232	305
JAUIPS010000023.1_tRNA3_Tyr	335	420
JAUIPS010000023.1_tRNA4_Gln	4254	4330
JAUIPS010000026.1_tRNA1_Asp	1	75
JAUIPS010000026.1_tRNA2_Val	105	179
JAUIPS010000026.1_tRNA3_Leu	6895	6979
JAUIPS010000026.1_tRNA4_Lys	7057	7132
JAUIPS010000026.1_tRNA5_His	7216	7292
JAUIPS010000026.1_tRNA6_Arg	7324	7400
JAUIPS010000026.1_tRNA7_Pro	7444	7520
