seq_name	n_genes	n_uscg	n_plasmid_hallmarks	n_virus_hallmarks	genetic_code	strand_switch_rate	coding_density	no_rbs_freq	sd_bacteroidetes_rbs_freq	sd_canonical_rbs_freq	tatata_rbs_freq	cc_marker_freq	cp_marker_freq	cv_marker_freq	pc_marker_freq	pp_marker_freq	pv_marker_freq	vc_marker_freq	vp_marker_freq	vv_marker_freq	c_marker_freq	p_marker_freq	v_marker_freq	median_c_spm	median_p_spm	median_v_spm	v_vs_c_score_logistic	v_vs_p_score_logistic	p_vs_c_score_logistic	gv_marker_freq	marker_enrichment_c	marker_enrichment_p	marker_enrichment_v
JAYIRY010000001.1	206	3	0	0	11	0.2878	0.8477	0.2573	0.0000	0.7427	0.0000	0.0680	0.3010	0.0388	0.0485	0.0000	0.0000	0.0097	0.0000	0.0097	0.4078	0.0485	0.0194	0.7806	0.6010	0.0000	0.0000	0.0000	0.0000	0.0049	40.3553	-68.2112	-243.3005
JAYIRY010000002.1	204	5	1	0	11	0.3153	0.8783	0.3088	0.0000	0.6912	0.0000	0.0441	0.3088	0.0294	0.0343	0.0049	0.0000	0.0098	0.0000	0.0000	0.3824	0.0392	0.0098	0.8002	0.5796	0.0000	0.0000	0.0000	0.0000	0.0000	41.5306	-58.3991	-229.5270
JAYIRY010000003.1	122	1	0	0	11	0.2975	0.8519	0.2541	0.0000	0.7459	0.0000	0.0738	0.2623	0.0246	0.0410	0.0082	0.0000	0.0082	0.0000	0.0000	0.3607	0.0492	0.0082	0.7991	0.5983	0.0000	0.0000	0.0000	0.0000	0.0000	25.3203	-33.7324	-131.0620
JAYIRY010000004.1	127	0	0	0	11	0.3095	0.8810	0.3071	0.0000	0.6929	0.0000	0.0157	0.3465	0.0315	0.0630	0.0000	0.0000	0.0079	0.0079	0.0315	0.3937	0.0630	0.0472	0.7669	0.6218	0.0000	0.0000	0.0000	0.0002	0.0079	4.5297	-31.4897	-153.9503
JAYIRY010000005.1	127	2	0	0	11	0.3492	0.8326	0.2598	0.0000	0.7402	0.0000	0.0551	0.2913	0.0551	0.0315	0.0079	0.0000	0.0157	0.0000	0.0079	0.4016	0.0394	0.0236	0.7868	0.6096	0.0000	0.0000	0.0000	0.0000	0.0000	25.0361	-47.8105	-139.7261
JAYIRY010000006.1	145	1	0	0	11	0.2917	0.8265	0.2621	0.0000	0.7379	0.0000	0.0483	0.2966	0.0138	0.0345	0.0069	0.0000	0.0138	0.0000	0.0207	0.3586	0.0414	0.0345	0.7793	0.5942	0.0000	0.0000	0.0000	0.0000	0.0000	18.6894	-40.7122	-150.3516
JAYIRY010000007.1	109	1	1	0	11	0.3056	0.8633	0.2752	0.0000	0.7248	0.0000	0.0275	0.2202	0.0092	0.0734	0.0000	0.0000	0.0275	0.0000	0.0183	0.2569	0.0734	0.0459	0.7820	0.5971	0.0000	0.0000	0.0000	0.0010	0.0000	5.5563	-25.2176	-95.5323
JAYIRY010000008.1	121	1	0	0	11	0.2583	0.8861	0.3223	0.0000	0.6777	0.0000	0.0413	0.2810	0.0083	0.0496	0.0000	0.0000	0.0165	0.0000	0.0083	0.3306	0.0496	0.0248	0.7724	0.5981	0.0000	0.0000	0.0000	0.0001	0.0000	14.1901	-27.2585	-123.9141
JAYIRY010000009.1	126	0	1	0	11	0.4080	0.8254	0.2222	0.0000	0.7778	0.0000	0.0317	0.2143	0.0159	0.1270	0.0000	0.0000	0.0079	0.0000	0.0238	0.2619	0.1270	0.0317	0.7433	0.6573	0.0000	0.0000	0.0000	0.1280	0.0079	-3.2364	-12.9929	-129.4873
JAYIRY010000010.1	104	1	1	0	11	0.3204	0.8130	0.3462	0.0000	0.6538	0.0000	0.0481	0.3077	0.0096	0.0385	0.0096	0.0000	0.0000	0.0000	0.0000	0.3654	0.0481	0.0000	0.7962	0.6050	0.0000	0.0000	0.0000	0.0001	0.0000	17.1502	-19.1243	-117.8320
