seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIVN010000068.1	6269	No terminal repeats	6	11	1.0000	NA	0	5.4218	NA	NA
JAYIVN010000041.1	40580	No terminal repeats	40	11	1.0000	NA	17	34.8978	G_tfc2;G_tfc3;T_virB1;G_tfc5;t4cp1;G_tfc7;G_tfc8;G_tfc9;G_tfc10;G_tfc11;G_tfc12;G_tfc13;G_tfc14;G_tfc15;virb4;G_tfc24;G_tfc23;G_tfc22;G_tfc18;G_tfc19;MOBH	NA
JAYIVN010000057.1	16100	No terminal repeats	17	11	1.0000	NA	1	4.1647	NA	NA
JAYIVN010000043.1	39428	No terminal repeats	51	11	0.9999	NA	10	21.1336	T_virB10;T_virB9;T_virB8;T_virB6;T_virB5;T_virB3;T_virB2	NA
JAYIVN010000064.1	8867	No terminal repeats	9	11	0.9999	NA	0	2.5688	NA	NA
JAYIVN010000058.1	12910	No terminal repeats	13	11	0.9999	NA	0	2.7907	NA	NA
JAYIVN010000070.1	5334	No terminal repeats	8	11	0.9999	NA	0	1.5596	NA	NA
JAYIVN010000030.1	68859	No terminal repeats	79	11	0.9998	NA	6	18.9949	I_traK;I_traI;I_traM;I_traN;traU	NA
JAYIVN010000028.1	71706	No terminal repeats	69	11	0.9998	NA	3	7.4027	I_traY;I_traW;I_trbA	NA
JAYIVN010000074.1	3179	No terminal repeats	4	11	0.9998	NA	1	3.4366	T_virB6	NA
JAYIVN010000053.1	20930	No terminal repeats	23	11	0.9998	NA	0	1.1415	NA	NA
JAYIVN010000071.1	5269	No terminal repeats	8	11	0.9993	NA	0	0.7327	NA	NA
JAYIVN010000052.1	25300	No terminal repeats	23	11	0.9990	NA	0	2.4834	NA	NA
JAYIVN010000076.1	2707	No terminal repeats	3	11	0.9983	NA	2	2.6906	virb4;T_virB6	NA
JAYIVN010000050.1	27384	No terminal repeats	26	11	0.9913	NA	0	1.6063	NA	NA
JAYIVN010000063.1	9649	No terminal repeats	7	11	0.9815	NA	0	0.2071	NA	NA
