seq_name	chromosome_score	plasmid_score	virus_score
JAYISA010000001.1	0.3907	0.5893	0.0200
JAYISA010000002.1	0.4790	0.5101	0.0108
JAYISA010000003.1	0.4438	0.5228	0.0335
JAYISA010000004.1	0.4249	0.5563	0.0189
JAYISA010000005.1	0.4246	0.5611	0.0142
JAYISA010000006.1	0.4976	0.4707	0.0317
JAYISA010000007.1	0.4294	0.5542	0.0165
JAYISA010000008.1	0.4699	0.5130	0.0171
JAYISA010000009.1	0.4260	0.5542	0.0199
JAYISA010000010.1	0.4224	0.5186	0.0590
JAYISA010000011.1	0.5303	0.4184	0.0513
JAYISA010000012.1	0.4170	0.5644	0.0186
JAYISA010000013.1	0.5139	0.4707	0.0154
JAYISA010000014.1	0.5242	0.4435	0.0323
JAYISA010000015.1	0.5527	0.4347	0.0126
JAYISA010000016.1	0.4199	0.5594	0.0207
JAYISA010000017.1	0.4490	0.5304	0.0206
JAYISA010000018.1	0.5221	0.4692	0.0086
JAYISA010000019.1	0.5282	0.4512	0.0206
JAYISA010000020.1	0.4000	0.5710	0.0291
JAYISA010000021.1	0.3967	0.5736	0.0297
JAYISA010000022.1	0.3241	0.6270	0.0489
JAYISA010000023.1	0.3449	0.6478	0.0073
JAYISA010000024.1	0.4398	0.5537	0.0065
JAYISA010000025.1	0.4621	0.5127	0.0253
JAYISA010000026.1	0.2760	0.6050	0.1191
JAYISA010000027.1	0.6008	0.3905	0.0087
JAYISA010000028.1	0.3834	0.5320	0.0846
JAYISA010000029.1	0.5294	0.4669	0.0037
JAYISA010000030.1	0.6278	0.3273	0.0449
JAYISA010000031.1	0.4393	0.5369	0.0239
JAYISA010000032.1	0.4797	0.4871	0.0332
JAYISA010000033.1	0.5325	0.4420	0.0255
JAYISA010000034.1	0.4938	0.4727	0.0336
JAYISA010000035.1	0.3537	0.6289	0.0174
JAYISA010000036.1	0.4320	0.5470	0.0209
JAYISA010000037.1	0.5582	0.4351	0.0068
JAYISA010000038.1	0.3378	0.5135	0.1487
JAYISA010000039.1	0.4124	0.5637	0.0239
JAYISA010000040.1	0.4294	0.5440	0.0266
JAYISA010000041.1	0.3686	0.6021	0.0294
JAYISA010000042.1	0.4749	0.5135	0.0116
JAYISA010000043.1	0.3811	0.5469	0.0721
JAYISA010000044.1	0.4125	0.5680	0.0195
JAYISA010000045.1	0.4183	0.5343	0.0474
JAYISA010000046.1	0.4324	0.4688	0.0988
JAYISA010000047.1	0.4630	0.5209	0.0161
JAYISA010000048.1	0.5176	0.4765	0.0059
JAYISA010000049.1	0.3981	0.5699	0.0319
JAYISA010000050.1	0.5026	0.2852	0.2122
JAYISA010000051.1	0.3296	0.6310	0.0394
JAYISA010000052.1	0.4467	0.5060	0.0473
JAYISA010000053.1	0.5822	0.4115	0.0063
JAYISA010000054.1	0.2960	0.3446	0.3595
JAYISA010000055.1	0.5748	0.4207	0.0045
JAYISA010000056.1	0.0879	0.8453	0.0668
JAYISA010000057.1	0.5901	0.3994	0.0105
JAYISA010000058.1	0.1773	0.6071	0.2156
JAYISA010000059.1	0.6666	0.0761	0.2573
JAYISA010000060.1	0.5820	0.3771	0.0409
JAYISA010000061.1	0.2268	0.6517	0.1215
JAYISA010000062.1	0.4836	0.5092	0.0072
JAYISA010000063.1	0.3986	0.4972	0.1042
JAYISA010000064.1	0.5834	0.3884	0.0281
JAYISA010000065.1	0.4158	0.4888	0.0953
JAYISA010000066.1	0.4239	0.3593	0.2168
JAYISA010000067.1	0.3137	0.5042	0.1821
JAYISA010000068.1	0.0627	0.8209	0.1164
JAYISA010000069.1	0.7628	0.2308	0.0064
JAYISA010000070.1	0.4423	0.5442	0.0136
JAYISA010000071.1	0.1266	0.8225	0.0509
JAYISA010000072.1	0.2819	0.7013	0.0168
JAYISA010000073.1	0.2247	0.7714	0.0039
JAYISA010000074.1	0.0344	0.4852	0.4804
JAYISA010000075.1	0.4592	0.5008	0.0400
JAYISA010000076.1	0.1020	0.1202	0.7778
JAYISA010000077.1	0.0047	0.9452	0.0501
JAYISA010000078.1	0.1920	0.7787	0.0294
JAYISA010000079.1	0.4267	0.5655	0.0078
JAYISA010000080.1	0.0985	0.8261	0.0754
JAYISA010000081.1	0.6643	0.2801	0.0556
JAYISA010000082.1	0.5316	0.4313	0.0370
JAYISA010000083.1	0.0496	0.3187	0.6317
JAYISA010000084.1	0.6636	0.2344	0.1020
JAYISA010000085.1	0.8771	0.0811	0.0419
JAYISA010000086.1	0.4994	0.4265	0.0741
JAYISA010000087.1	0.4662	0.4196	0.1142
JAYISA010000088.1	0.3387	0.3812	0.2800
JAYISA010000089.1	0.0792	0.8519	0.0689
JAYISA010000090.1	0.2402	0.6961	0.0637
JAYISA010000091.1	0.1364	0.5982	0.2653
JAYISA010000092.1	0.4807	0.4689	0.0504
JAYISA010000093.1	0.3469	0.3534	0.2997
JAYISA010000094.1	0.3507	0.0813	0.5680
JAYISA010000095.1	0.6554	0.2964	0.0483
JAYISA010000096.1	0.4343	0.4928	0.0729
JAYISA010000097.1	0.3423	0.5367	0.1210
JAYISA010000098.1	0.1747	0.7655	0.0598
JAYISA010000099.1	0.3598	0.4691	0.1711
JAYISA010000100.1	0.3263	0.6360	0.0377
JAYISA010000101.1	0.4812	0.3405	0.1783
JAYISA010000102.1	0.6455	0.3432	0.0113
JAYISA010000103.1	0.0882	0.0779	0.8339
