JAYIPI010000002.1_tRNA1_Val	10271	10345
JAYIPI010000002.1_tRNA2_Asn	13198	13274
JAYIPI010000002.1_tRNA3_Met	43287	43363
JAYIPI010000002.1_tRNA4_Leu	58497	58581
JAYIPI010000003.1_tRNA1_Gly	5895	5970
JAYIPI010000003.1_tRNA2_Cys	6051	6124
JAYIPI010000003.1_tRNA3_Gly	6194	6269
JAYIPI010000003.1_tRNA4_Leu	46668	46754
JAYIPI010000006.1_tRNA1_Arg	88511	88587
JAYIPI010000006.1_tRNA2_Glu	128836	128910
JAYIPI010000007.1_tRNA1_Gly	76331	76404
JAYIPI010000008.1_tRNA1_Leu	91097	91183
JAYIPI010000009.1_tRNA1_Gln	64732	64806
JAYIPI010000009.1_tRNA2_Met	64861	64937
JAYIPI010000010.1_tRNA1_Thr	64740	64815
JAYIPI010000013.1_tRNA1_Met	255	330
JAYIPI010000017.1_tRNA1_Ser	9803	9892
JAYIPI010000018.1_tRNA1_Lys	4715	4790
JAYIPI010000047.1_tRNA1_Leu	301	385
