seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAUINP010000089.1	2099	No terminal repeats	3	11	1.0000	NA	1	4.2158	MOBQ	NA
JAUINP010000099.1	1111	No terminal repeats	2	11	1.0000	NA	1	3.4366	T_virB6	NA
JAUINP010000080.1	5660	No terminal repeats	8	11	1.0000	NA	0	0.8501	NA	NA
JAUINP010000059.1	21068	No terminal repeats	20	11	1.0000	NA	0	9.9257	NA	NA
JAUINP010000069.1	10222	No terminal repeats	11	11	1.0000	NA	2	5.1548	T_virB6;B_traI	NA
JAUINP010000084.1	3819	No terminal repeats	6	11	0.9999	NA	1	3.4366	T_virB6	NA
JAUINP010000081.1	4968	No terminal repeats	8	11	0.9999	NA	0	5.0964	G_tfc18;G_tfc19	NA
JAUINP010000077.1	6454	No terminal repeats	5	11	0.9999	NA	0	1.7183	NA	NA
JAUINP010000073.1	8044	No terminal repeats	10	11	0.9999	NA	0	1.2782	NA	NA
JAUINP010000111.1	541	No terminal repeats	1	11	0.9999	NA	1	1.7183	T_virB6	NA
JAUINP010000055.1	26086	No terminal repeats	27	11	0.9999	NA	0	1.3797	NA	NA
JAUINP010000087.1	2518	No terminal repeats	2	11	0.9998	NA	1	2.2747	G_tfc23;G_tfc22	NA
JAUINP010000056.1	24084	No terminal repeats	21	11	0.9989	NA	0	3.3335	NA	NA
JAUINP010000074.1	7752	No terminal repeats	6	11	0.9570	NA	0	0.8983	NA	NA
JAUINP010000070.1	9651	No terminal repeats	7	11	0.9559	NA	0	0.2071	NA	NA
JAUINP010000058.1	23166	No terminal repeats	23	11	0.9528	NA	0	2.1522	NA	NA
JAUINP010000040.1	45582	No terminal repeats	44	11	0.9102	NA	1	0.3168	NA	NA
JAUINP010000071.1	8824	No terminal repeats	7	11	0.7936	NA	0	0.3254	NA	NA
JAUINP010000082.1	4621	No terminal repeats	4	11	0.7420	NA	0	0.3163	NA	NA
