seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JBEFUX010000090.1	853	No terminal repeats	2	11	1.0000	NA	1	3.4366	T_virB6	NA
JBEFUX010000064.1	3570	No terminal repeats	5	11	1.0000	NA	0	2.9906	NA	NA
JBEFUX010000052.1	9676	No terminal repeats	10	11	1.0000	NA	2	8.9978	G_tfc23;G_tfc22;G_tfc18;G_tfc19;MOBH	NA
JBEFUX010000062.1	5045	No terminal repeats	6	11	1.0000	NA	1	5.1548	T_virB6	NA
JBEFUX010000097.1	513	No terminal repeats	2	11	1.0000	NA	2	3.4366	B_traI;T_virB6	NA
JBEFUX010000069.1	2790	No terminal repeats	4	11	1.0000	NA	1	3.4366	T_virB6	NA
JBEFUX010000065.1	3478	No terminal repeats	4	11	0.9999	NA	0	1.7183	NA	NA
JBEFUX010000056.1	6630	No terminal repeats	4	11	0.9999	NA	0	1.7183	NA	NA
JBEFUX010000067.1	3249	No terminal repeats	5	11	0.9999	NA	0	1.9662	NA	NA
JBEFUX010000093.1	695	No terminal repeats	1	11	0.9998	NA	1	1.7183	T_virB6	NA
JBEFUX010000051.1	16241	No terminal repeats	9	11	0.9998	NA	0	0.9476	NA	NA
JBEFUX010000070.1	2631	No terminal repeats	3	11	0.9998	NA	1	1.7183	B_traI	NA
JBEFUX010000041.1	43282	No terminal repeats	35	11	0.9995	NA	1	3.3273	NA	NA
JBEFUX010000031.1	58886	No terminal repeats	47	11	0.9993	NA	2	1.2752	NA	NF033135
JBEFUX010000083.1	1323	No terminal repeats	3	11	0.9992	NA	1	3.4366	T_virB6	NA
JBEFUX010000047.1	27112	No terminal repeats	25	11	0.9945	NA	0	1.6063	NA	NA
JBEFUX010000059.1	6102	No terminal repeats	5	11	0.9926	NA	0	0.6487	NA	NA
JBEFUX010000054.1	7649	No terminal repeats	6	11	0.9635	NA	0	0.3254	NA	NA
