seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIUX010000070.1	3179	No terminal repeats	4	11	0.9999	NA	1	3.4366	T_virB6	NA
JAYIUX010000068.1	3528	No terminal repeats	5	11	0.9999	NA	0	1.7183	NA	NA
JAYIUX010000033.1	60377	No terminal repeats	63	11	0.9999	NA	1	15.9379	MOBQ	NF000496
JAYIUX010000040.1	44684	No terminal repeats	37	11	0.9993	NA	0	3.3434	NA	NA
JAYIUX010000067.1	3642	No terminal repeats	5	11	0.9992	NA	0	1.1242	NA	NA
JAYIUX010000041.1	42933	No terminal repeats	35	11	0.9992	NA	1	5.8325	NA	NA
JAYIUX010000069.1	3414	No terminal repeats	3	11	0.9989	NA	0	1.6693	NA	NA
JAYIUX010000071.1	2523	No terminal repeats	3	11	0.9980	NA	2	2.6906	virb4;T_virB6	NA
JAYIUX010000047.1	25374	No terminal repeats	23	11	0.9611	NA	0	1.1274	NA	NA
JAYIUX010000039.1	49679	No terminal repeats	42	11	0.7692	NA	0	0.8870	NA	NF012174
JAYIUX010000054.1	14821	No terminal repeats	12	11	0.7077	NA	0	0.5815	NA	NF033135
