seq_name	chromosome_score	plasmid_score	virus_score
1	0.5075	0.4630	0.0295
2	0.4731	0.5075	0.0194
3	0.4614	0.5254	0.0132
4	0.3977	0.5749	0.0273
5	0.5085	0.4603	0.0312
6	0.4100	0.5540	0.0360
7	0.4553	0.5304	0.0144
8	0.4941	0.4734	0.0325
9	0.4652	0.5109	0.0238
10	0.3795	0.5746	0.0459
11	0.4399	0.5459	0.0142
12	0.4120	0.5505	0.0375
13	0.4490	0.5359	0.0150
14	0.5483	0.4109	0.0408
15	0.3872	0.5919	0.0209
16	0.3628	0.5696	0.0676
17	0.4850	0.4562	0.0588
18	0.4975	0.4699	0.0325
19	0.4259	0.5493	0.0248
20	0.5062	0.4777	0.0161
21	0.4904	0.4918	0.0179
22	0.3868	0.5421	0.0711
23	0.4174	0.5561	0.0265
24	0.5480	0.4323	0.0197
25	0.4447	0.5041	0.0512
26	0.4597	0.5287	0.0117
27	0.3456	0.6270	0.0274
28	0.4973	0.4721	0.0306
29	0.2894	0.6605	0.0500
30	0.5791	0.4005	0.0204
31	0.3682	0.5748	0.0570
32	0.1522	0.7908	0.0570
33	0.6320	0.2664	0.1016
34	0.3708	0.6132	0.0160
35	0.4193	0.5598	0.0209
36	0.3984	0.3534	0.2482
37	0.4674	0.5230	0.0096
38	0.0830	0.8781	0.0389
39	0.1229	0.6578	0.2194
40	0.3136	0.6354	0.0510
41	0.5718	0.4151	0.0131
42	0.2207	0.7761	0.0031
43	0.6819	0.3165	0.0015
44	0.8692	0.0771	0.0537
45	0.6670	0.3238	0.0092
46	0.1662	0.4832	0.3506
47	0.1292	0.3421	0.5287
48	0.7170	0.1957	0.0874
49	0.0148	0.8702	0.1150
50	0.1850	0.7647	0.0503
51	0.7067	0.2554	0.0378
52	0.3689	0.5511	0.0800
53	0.0667	0.7976	0.1357
54	0.7087	0.2789	0.0123
55	0.2504	0.4811	0.2684
56	0.1183	0.3179	0.5638
57	0.1225	0.0802	0.7972
58	0.6042	0.3840	0.0118
59	0.2562	0.4938	0.2500
60	0.1502	0.5116	0.3382
61	0.3200	0.2402	0.4398
62	0.8237	0.1443	0.0319
63	0.4441	0.3092	0.2467
64	0.0851	0.7356	0.1793
65	0.5300	0.2016	0.2683
66	0.5713	0.2011	0.2276
67	0.6195	0.2233	0.1572
68	0.4572	0.3709	0.1719
69	0.0894	0.0425	0.8681
70	0.3431	0.0983	0.5586
71	0.3080	0.0853	0.6066
72	0.1468	0.3204	0.5328
73	0.2370	0.0690	0.6940
74	0.2817	0.1204	0.5979
75	0.2842	0.0865	0.6294
76	0.3629	0.1458	0.4912
77	0.3026	0.0594	0.6380
78	0.1949	0.1139	0.6912
79	0.2293	0.0826	0.6881
80	0.2623	0.0984	0.6394
