seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAUIPJ010000071.1	3304	No terminal repeats	5	11	1.0000	NA	2	5.9341	MOBQ	NA
JAUIPJ010000045.1	29031	No terminal repeats	31	11	1.0000	NA	17	30.7770	MOBH;G_tfc19;G_tfc18;G_tfc22;G_tfc23;G_tfc24;virb4;G_tfc15;G_tfc14;G_tfc13;G_tfc12;G_tfc11;G_tfc10;G_tfc9;G_tfc8;G_tfc7;t4cp1;G_tfc5;T_virB1;G_tfc3;G_tfc2	NA
JAUIPJ010000053.1	16215	No terminal repeats	18	11	1.0000	NA	1	4.1647	NA	NA
JAUIPJ010000056.1	11738	No terminal repeats	11	11	1.0000	NA	0	7.5573	NA	NA
JAUIPJ010000065.1	5901	No terminal repeats	6	11	0.9999	NA	0	1.5922	NA	NA
JAUIPJ010000072.1	3179	No terminal repeats	4	11	0.9998	NA	1	3.4366	T_virB6	NA
JAUIPJ010000062.1	8046	No terminal repeats	10	11	0.9996	NA	0	0.7327	NA	NA
JAUIPJ010000054.1	14970	No terminal repeats	13	11	0.9993	NA	0	2.2371	NA	NA
JAUIPJ010000080.1	1510	No terminal repeats	4	11	0.9990	NA	1	1.1602	T_virB5	NA
JAUIPJ010000073.1	2707	No terminal repeats	3	11	0.9983	NA	2	2.6906	virb4;T_virB6	NA
JAUIPJ010000039.1	36724	No terminal repeats	30	11	0.9982	NA	0	3.3434	NA	NA
JAUIPJ010000048.1	27197	No terminal repeats	25	11	0.9973	NA	0	1.6063	NA	NA
JAUIPJ010000028.1	66440	No terminal repeats	64	11	0.9815	NA	0	0.8536	NA	NF000496
JAUIPJ010000059.1	9649	No terminal repeats	7	11	0.9815	NA	0	0.2071	NA	NA
