gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
40_1	173	472	300	1	0.573	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
40_2	535	765	231	1	0.563	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
40_3	868	1056	189	1	0.556	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
40_4	1110	1388	279	-1	0.624	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
40_5	1519	2079	561	1	0.547	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
40_6	2516	2980	465	1	0.720	11	GGA/GAG/AGG	GENOMAD.141865.PV	1.937e-86	280	0	0	0	1	NA	NA	NA	PF20090	NA
40_7	2977	3846	870	1	0.641	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
40_8	3880	4215	336	1	0.613	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
40_9	4219	4824	606	1	0.675	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
40_10	4847	5302	456	1	0.586	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
40_11	5326	5931	606	-1	0.662	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
40_12	6176	6292	117	1	0.556	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
40_13	6578	6901	324	1	0.599	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
40_14	7305	7580	276	1	0.645	11	AGGA	GENOMAD.224003.VP	2.673e-06	46	0	0	0	1	NA	NA	NA	NA	NA
40_15	7649	7804	156	-1	0.647	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
40_16	8162	8560	399	1	0.664	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
40_17	8588	8827	240	1	0.654	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
40_18	8824	9063	240	1	0.713	11	GGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
40_19	9077	9670	594	1	0.660	11	AGGA	GENOMAD.206178.VP	1e-08	57	0	0	0	1246	Caudoviricetes	NA	NA	NA	NA
40_20	9727	9954	228	1	0.583	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
40_21	10173	10517	345	1	0.690	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
40_22	10629	11213	585	1	0.622	11	GGAG/GAGG	GENOMAD.109742.PV	1.227e-32	127	0	0	0	1246	Caudoviricetes	I_traV	NA	PF19475	NA
40_23	11756	12388	633	1	0.682	11	GGAG/GAGG	GENOMAD.023008.PP	3.444e-116	369	0	1	0	1	NA	NA	NA	PF02387	NA
40_24	13670	13900	231	1	0.684	11	None	GENOMAD.117306.PV	2.848e-14	68	0	1	0	1	NA	NA	NA	PF11740	Plasmid replication region DNA-binding N-term
40_25	14176	14814	639	1	0.659	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
40_26	14811	15146	336	1	0.637	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
40_27	15491	15955	465	1	0.630	11	GGA/GAG/AGG	GENOMAD.158926.PC	1.342e-12	67	0	0	0	1	NA	NA	NA	PF11000	NA
40_28	15960	16556	597	1	0.590	11	GGAG/GAGG	GENOMAD.130054.PC	9.976e-12	66	0	1	0	1	NA	NA	NA	PF10502;COG4959;TIGR02771;K12062	Type IV secretory pathway, protease TraF
40_29	16549	17139	591	1	0.606	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
40_30	17440	20394	2955	1	0.635	11	GGAG/GAGG	GENOMAD.127324.PC	4.098e-29	129	0	0	0	1	NA	NA	NA	PF11843	NA
40_31	20399	22450	2052	1	0.637	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
40_32	22447	22938	492	1	0.630	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
40_33	22935	23948	1014	1	0.614	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
40_34	24164	24478	315	1	0.584	11	GGA/GAG/AGG	GENOMAD.116477.PC	1.151e-27	108	0	1	0	1	NA	T_virB2	NA	PF04956;K20528;COG3838	Type IV secretory pathway, VirB2 components (pilins)
40_35	24571	24747	177	1	0.593	11	3Base/5BMM	GENOMAD.127310.PC	2.994e-13	64	0	1	0	1	NA	T_virB3	NA	PF05101;COG5268;K03198	Type IV secretory pathway, TrbD component
40_36	24814	27384	2571	1	0.615	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
40_37	27403	28188	786	1	0.578	11	AGGAG	GENOMAD.115261.PC	8.531e-17	83	0	1	0	1	NA	T_virB5	NA	TIGR02780;COG5314;K20266	P-type conjugative transfer protein TrbJ
40_38	28652	30133	1482	1	0.626	11	AGGA	GENOMAD.116928.PC	3.816e-31	132	0	1	0	1	NA	T_virB6	NA	COG3846;K07344	Type IV secretory pathway, TrbL components
40_39	30140	30850	711	1	0.627	11	GGA/GAG/AGG	GENOMAD.123484.PC	4.456e-35	136	0	1	0	1	NA	T_virB8	NA	PF04335;K20531;COG3701;TIGR03781	Type IV secretory pathway, TrbF components
40_40	30877	31869	993	1	0.638	11	GGA/GAG/AGG	GENOMAD.109592.PC	1.429e-09	62	0	1	0	1	NA	T_virB9	NA	PF03524;K03204;TIGR02781;COG3504	P-type conjugative transfer protein VirB9
40_41	31885	33237	1353	1	0.639	11	GGAG/GAGG	GENOMAD.111807.PC	5.274e-36	146	0	1	0	1	NA	T_virB10	NA	PF03743;COG2948	Type IV secretory pathway, VirB10 components
