JAYIPU010000001.1_tRNA1_Thr	64806	64881
JAYIPU010000001.1_tRNA2_Val	228838	228912
JAYIPU010000001.1_tRNA3_Ser	252768	252860
JAYIPU010000003.1_tRNA1_Lys	116815	116890
JAYIPU010000005.1_tRNA1_Leu	64441	64527
JAYIPU010000006.1_tRNA1_???	107935	108007
JAYIPU010000015.1_tRNA1_Ser	6827	6919
JAYIPU010000020.1_tRNA1_Met	8501	8576
JAYIPU010000035.1_tRNA1_Leu	164	250
JAYIPU010000041.1_tRNA1_Asp	1	75
JAYIPU010000041.1_tRNA2_Asp	172	248
JAYIPU010000041.1_tRNA3_Val	278	352
JAYIPU010000041.1_tRNA4_Leu	7068	7152
JAYIPU010000041.1_tRNA5_Lys	7230	7305
JAYIPU010000041.1_tRNA6_His	7389	7465
JAYIPU010000041.1_tRNA7_Arg	7497	7573
JAYIPU010000041.1_tRNA8_Pro	7617	7693
