seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAUINU010000090.1	1110	No terminal repeats	2	11	1.0000	NA	1	3.4366	T_virB6	NA
JAUINU010000062.1	9760	No terminal repeats	11	11	1.0000	NA	2	8.9978	G_tfc23;G_tfc22;G_tfc18;G_tfc19;MOBH	NA
JAUINU010000059.1	11701	ITR	10	11	1.0000	NA	2	5.1548	B_traI;T_virB6	NA
JAUINU010000075.1	3369	No terminal repeats	3	11	1.0000	NA	0	1.7183	NA	NA
JAUINU010000073.1	3819	No terminal repeats	6	11	0.9999	NA	1	3.4366	T_virB6	NA
JAUINU010000070.1	5532	No terminal repeats	6	11	0.9999	NA	0	1.4781	NA	NA
JAUINU010000040.1	38363	No terminal repeats	48	11	0.9999	NA	10	17.3690	T_virB10;T_virB9;T_virB8;T_virB6;T_virB5;T_virB3;T_virB2;I_traV	NA
JAUINU010000072.1	5413	No terminal repeats	6	11	0.9999	NA	2	5.1548	B_traI;T_virB6	NA
JAUINU010000097.1	629	No terminal repeats	1	11	0.9998	NA	1	1.7183	T_virB6	NA
JAUINU010000055.1	13815	No terminal repeats	16	11	0.9997	NA	0	1.7183	NA	NA
JAUINU010000064.1	8052	No terminal repeats	10	11	0.9988	NA	0	0.8169	NA	NA
JAUINU010000046.1	23123	No terminal repeats	23	11	0.9782	NA	0	2.1522	NA	NA
JAUINU010000069.1	5659	No terminal repeats	3	11	0.9508	NA	0	1.3652	NA	NA
JAUINU010000065.1	7744	No terminal repeats	7	11	0.9303	NA	0	0.8983	NA	NA
JAUINU010000048.1	19450	No terminal repeats	8	11	0.7418	NA	0	0.8600	NA	NA
