JAYIMF010000003.1_tRNA1_Ala	123759	123834
JAYIMF010000003.1_tRNA2_Pro	206802	206878
JAYIMF010000003.1_tRNA3_Glu	302146	302221
JAYIMF010000005.1_tRNA1_Thr	137647	137722
JAYIMF010000007.1_tRNA1_Val	10271	10345
JAYIMF010000007.1_tRNA2_Asn	13198	13274
JAYIMF010000007.1_tRNA3_Met	43287	43363
JAYIMF010000007.1_tRNA4_Leu	58497	58581
JAYIMF010000008.1_tRNA1_Arg	108142	108218
JAYIMF010000008.1_tRNA2_Glu	148467	148541
JAYIMF010000009.1_tRNA1_Leu	298	382
JAYIMF010000012.1_tRNA1_Leu	103219	103305
JAYIMF010000013.1_tRNA1_Val	115897	115971
JAYIMF010000013.1_tRNA2_Ser	139825	139917
JAYIMF010000013.1_tRNA3_Ser	146063	146153
JAYIMF010000013.1_tRNA4_Asp	154531	154607
JAYIMF010000013.1_tRNA5_Asp	154704	154780
JAYIMF010000014.1_tRNA1_???	108116	108188
JAYIMF010000018.1_tRNA1_Phe	57705	57780
JAYIMF010000018.1_tRNA2_Pro	87001	87077
JAYIMF010000023.1_tRNA1_Asp	1	75
JAYIMF010000023.1_tRNA2_Val	105	179
JAYIMF010000023.1_tRNA3_Leu	6895	6979
JAYIMF010000023.1_tRNA4_Lys	7057	7132
JAYIMF010000023.1_tRNA5_His	7216	7292
JAYIMF010000023.1_tRNA6_Arg	7324	7400
JAYIMF010000023.1_tRNA7_Pro	7444	7520
