seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIPY010000108.1	855	No terminal repeats	2	11	1.0000	NA	1	3.4366	T_virB6	NA
JAYIPY010000081.1	7989	No terminal repeats	9	11	1.0000	NA	1	7.8663	G_tfc22;G_tfc18;G_tfc19;MOBH	NA
JAYIPY010000075.1	11547	No terminal repeats	10	11	1.0000	NA	2	5.1548	T_virB6;B_traI	NA
JAYIPY010000088.1	3397	No terminal repeats	6	11	1.0000	NA	1	1.0908	T_virB6	NA
JAYIPY010000066.1	21011	No terminal repeats	22	11	1.0000	NA	1	5.4768	MOBQ	NA
JAYIPY010000113.1	541	No terminal repeats	1	11	0.9999	NA	1	1.7183	T_virB6	NA
JAYIPY010000094.1	1926	No terminal repeats	3	11	0.9993	NA	1	2.2747	G_tfc23;G_tfc22	NA
JAYIPY010000082.1	7560	No terminal repeats	7	11	0.9988	NA	0	1.4518	NA	NA
JAYIPY010000070.1	15288	No terminal repeats	8	11	0.9982	NA	0	1.9003	NA	NA
JAYIPY010000089.1	3045	No terminal repeats	5	11	0.9974	NA	0	1.3337	NA	NA
JAYIPY010000060.1	24624	No terminal repeats	23	11	0.9968	NA	0	1.6620	NA	NF033105
JAYIPY010000063.1	23075	No terminal repeats	22	11	0.9832	NA	0	2.1522	NA	NA
JAYIPY010000053.1	31323	No terminal repeats	26	11	0.9791	NA	0	0.8914	NA	NA
JAYIPY010000076.1	10953	No terminal repeats	8	11	0.9735	NA	0	0.3312	NA	NA
JAYIPY010000050.1	36151	No terminal repeats	28	11	0.9695	NA	1	1.6166	NA	NF012174
JAYIPY010000055.1	29133	No terminal repeats	24	11	0.9289	NA	0	3.7849	NA	NA
JAYIPY010000074.1	11634	No terminal repeats	9	11	0.9061	NA	0	0.8983	NA	NA
JAYIPY010000080.1	8600	No terminal repeats	7	11	0.8148	NA	0	0.3254	NA	NA
