seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIOW010000037.1	28862	No terminal repeats	30	11	1.0000	NA	17	30.7770	G_tfc2;G_tfc3;T_virB1;G_tfc5;t4cp1;G_tfc7;G_tfc8;G_tfc9;G_tfc10;G_tfc11;G_tfc12;G_tfc13;G_tfc14;G_tfc15;virb4;G_tfc24;G_tfc23;G_tfc22;G_tfc18;G_tfc19;MOBH	NA
JAYIOW010000072.1	432	No terminal repeats	1	11	1.0000	NA	1	1.7183	T_virB6	NA
JAYIOW010000038.1	27945	No terminal repeats	29	11	1.0000	NA	1	11.7221	NA	NA
JAYIOW010000057.1	3179	No terminal repeats	4	11	0.9998	NA	1	3.4366	T_virB6	NA
JAYIOW010000055.1	3642	No terminal repeats	5	11	0.9996	NA	0	1.1242	NA	NA
JAYIOW010000043.1	15181	No terminal repeats	12	11	0.9991	NA	0	1.2466	NA	NA
JAYIOW010000058.1	2580	No terminal repeats	3	11	0.9968	NA	2	2.6906	T_virB6;virb4	NA
JAYIOW010000049.1	8297	No terminal repeats	5	11	0.9328	NA	0	0.7223	NA	NA
JAYIOW010000047.1	8971	No terminal repeats	7	11	0.9004	NA	0	0.3254	NA	NA
JAYIOW010000036.1	33276	No terminal repeats	28	11	0.8093	NA	0	3.0122	NA	NA
JAYIOW010000048.1	8369	No terminal repeats	6	11	0.8062	NA	0	0.3825	NA	NA
