seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIVT010000101.1	856	No terminal repeats	2	11	1.0000	NA	1	3.4366	T_virB6	NA
JAYIVT010000072.1	8917	No terminal repeats	11	11	1.0000	NA	1	7.8663	G_tfc22;G_tfc18;G_tfc19;MOBH	NA
JAYIVT010000071.1	11547	No terminal repeats	10	11	1.0000	NA	2	5.1548	T_virB6;B_traI	NA
JAYIVT010000081.1	3397	No terminal repeats	6	11	1.0000	NA	1	1.0908	T_virB6	NA
JAYIVT010000064.1	21011	No terminal repeats	22	11	0.9999	NA	1	5.4768	MOBQ	NA
JAYIVT010000111.1	541	No terminal repeats	1	11	0.9998	NA	1	1.7183	T_virB6	NA
JAYIVT010000086.1	1926	No terminal repeats	3	11	0.9993	NA	1	2.2747	G_tfc22;G_tfc23	NA
JAYIVT010000068.1	15288	No terminal repeats	8	11	0.9988	NA	0	1.9003	NA	NA
JAYIVT010000053.1	32228	No terminal repeats	29	11	0.9986	NA	0	2.0578	NA	NA
JAYIVT010000059.1	24624	No terminal repeats	23	11	0.9963	NA	0	1.6620	NA	NF033105
JAYIVT010000063.1	23075	No terminal repeats	22	11	0.9832	NA	0	2.1522	NA	NA
JAYIVT010000050.1	36151	No terminal repeats	28	11	0.9695	NA	1	1.6166	NA	NF012174
JAYIVT010000054.1	31319	No terminal repeats	26	11	0.9340	NA	0	0.8914	NA	NA
JAYIVT010000073.1	8600	No terminal repeats	7	11	0.8148	NA	0	0.3254	NA	NA
