JAYIUR010000001.1_tRNA1_Asp	1	75
JAYIUR010000001.1_tRNA2_Asp	172	248
JAYIUR010000001.1_tRNA3_Val	278	352
JAYIUR010000001.1_tRNA4_Leu	7094	7178
JAYIUR010000001.1_tRNA5_Lys	7256	7331
JAYIUR010000001.1_tRNA6_His	7415	7491
JAYIUR010000001.1_tRNA7_Arg	7523	7599
JAYIUR010000001.1_tRNA8_Pro	7643	7719
JAYIUR010000001.1_tRNA9_Trp	97670	97745
JAYIUR010000001.1_tRNA10_Thr	99089	99164
JAYIUR010000001.1_tRNA11_Gly	99198	99271
JAYIUR010000001.1_tRNA12_Tyr	99301	99386
JAYIUR010000001.1_tRNA13_Gln	103220	103296
JAYIUR010000003.1_tRNA1_Leu	182097	182183
JAYIUR010000005.1_tRNA1_Lys	85496	85571
JAYIUR010000007.1_tRNA1_Phe	144165	144240
JAYIUR010000007.1_tRNA2_Pro	173458	173534
JAYIUR010000008.1_tRNA1_Arg	11457	11533
JAYIUR010000008.1_tRNA2_Ser	87853	87945
JAYIUR010000011.1_tRNA1_Gln	91626	91700
JAYIUR010000011.1_tRNA2_Met	91755	91831
JAYIUR010000012.1_tRNA1_???	110325	110397
JAYIUR010000018.1_tRNA1_Met	255	330
JAYIUR010000020.1_tRNA1_Leu	3206	3292
