seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIVV010000065.1	6269	No terminal repeats	6	11	1.0000	NA	0	5.4218	NA	NA
JAYIVV010000038.1	40580	No terminal repeats	40	11	1.0000	NA	17	34.8978	G_tfc2;G_tfc3;T_virB1;G_tfc5;t4cp1;G_tfc7;G_tfc8;G_tfc9;G_tfc10;G_tfc11;G_tfc12;G_tfc13;G_tfc14;G_tfc15;virb4;G_tfc24;G_tfc23;G_tfc22;G_tfc18;G_tfc19;MOBH	NA
JAYIVV010000085.1	1155	No terminal repeats	2	11	1.0000	NA	1	3.4366	T_virB6	NA
JAYIVV010000053.1	16120	No terminal repeats	17	11	1.0000	NA	1	4.1647	NA	NA
JAYIVV010000061.1	8041	No terminal repeats	7	11	0.9999	NA	0	1.7141	NA	NA
JAYIVV010000070.1	3179	No terminal repeats	4	11	0.9999	NA	1	3.4366	T_virB6	NA
JAYIVV010000062.1	7926	No terminal repeats	10	11	0.9996	NA	0	0.7327	NA	NA
JAYIVV010000048.1	24088	No terminal repeats	21	11	0.9992	NA	0	3.3335	NA	NA
JAYIVV010000040.1	36731	No terminal repeats	30	11	0.9982	NA	0	3.3434	NA	NA
JAYIVV010000072.1	2707	No terminal repeats	3	11	0.9977	NA	2	2.6906	T_virB6;virb4	NA
JAYIVV010000073.1	2616	No terminal repeats	3	11	0.9938	NA	0	0.7327	NA	NA
JAYIVV010000042.1	35016	No terminal repeats	27	11	0.9896	NA	1	2.9471	NA	NA
JAYIVV010000058.1	9649	No terminal repeats	7	11	0.9658	NA	0	0.2071	NA	NA
JAYIVV010000059.1	8397	No terminal repeats	4	11	0.8377	NA	0	0.7223	NA	NA
