seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAUIPK010000042.1	28862	No terminal repeats	30	11	1.0000	NA	17	30.7770	G_tfc2;G_tfc3;T_virB1;G_tfc5;t4cp1;G_tfc7;G_tfc8;G_tfc9;G_tfc10;G_tfc11;G_tfc12;G_tfc13;G_tfc14;G_tfc15;virb4;G_tfc24;G_tfc23;G_tfc22;G_tfc18;G_tfc19;MOBH	NA
JAUIPK010000046.1	18499	No terminal repeats	20	11	1.0000	NA	1	5.8830	NA	NA
JAUIPK010000079.1	597	No terminal repeats	1	11	1.0000	NA	1	1.4894	MOBQ	NA
JAUIPK010000056.1	9101	No terminal repeats	10	11	0.9999	NA	0	5.8391	NA	NA
JAUIPK010000064.1	3660	No terminal repeats	4	11	0.9999	NA	1	3.4366	T_virB6	NA
JAUIPK010000065.1	3640	No terminal repeats	5	11	0.9996	NA	0	1.1242	NA	NA
JAUIPK010000052.1	15250	No terminal repeats	12	11	0.9984	NA	0	1.2466	NA	NA
JAUIPK010000068.1	2580	No terminal repeats	3	11	0.9976	NA	2	2.6906	virb4;T_virB6	NA
JAUIPK010000040.1	33294	No terminal repeats	29	11	0.9430	NA	0	3.0122	NA	NA
JAUIPK010000057.1	8971	No terminal repeats	7	11	0.8114	NA	0	0.3254	NA	NA
JAUIPK010000058.1	8369	No terminal repeats	6	11	0.8062	NA	0	0.3825	NA	NA
