seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIRW010000041.1	36288	No terminal repeats	43	11	0.9999	NA	3	11.8492	T_virB3	NA
JAYIRW010000027.1	73519	No terminal repeats	61	11	0.9999	NA	17	27.3399	G_tfc2;G_tfc3;T_virB1;G_tfc5;t4cp1;G_tfc7;G_tfc8;G_tfc9;G_tfc10;G_tfc11;G_tfc12;G_tfc13;G_tfc14;G_tfc15;virb4;G_tfc24;G_tfc23;G_tfc22;G_tfc18;G_tfc19;MOBH	NA
JAYIRW010000053.1	23613	No terminal repeats	20	11	0.9999	NA	0	1.9629	NA	NA
JAYIRW010000061.1	12232	No terminal repeats	12	11	0.9999	NA	0	2.8812	NA	NA
JAYIRW010000060.1	13185	No terminal repeats	8	11	0.9999	NA	0	2.2541	NA	NA
JAYIRW010000056.1	17788	No terminal repeats	12	11	0.9998	NA	1	2.4488	NA	NA
JAYIRW010000040.1	38422	No terminal repeats	40	11	0.9998	NA	0	9.4956	NA	NA
JAYIRW010000068.1	8560	ITR	6	11	0.9997	NA	0	0.4902	NA	NA
JAYIRW010000062.1	11686	No terminal repeats	8	11	0.9993	NA	0	0.4978	NA	NA
JAYIRW010000058.1	14945	No terminal repeats	13	11	0.9989	NA	0	1.6371	NA	NA
JAYIRW010000059.1	14824	No terminal repeats	18	11	0.9365	NA	0	0.8214	NA	NA
JAYIRW010000072.1	5224	No terminal repeats	5	11	0.9312	NA	0	0.2071	NA	NA
JAYIRW010000069.1	7636	No terminal repeats	9	11	0.9016	NA	0	0.8861	NA	NF000496
