seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYGQC010000067.1	3786	No terminal repeats	4	11	1.0000	NA	0	1.3215	NA	NA
JAYGQC010000058.1	9644	No terminal repeats	15	11	0.9999	NA	0	1.7944	NA	NA
JAYGQC010000064.1	5697	No terminal repeats	7	11	0.9999	NA	1	2.4510	T_virB6	NA
JAYGQC010000053.1	13435	No terminal repeats	13	11	0.9998	NA	0	3.3503	NA	NF000496
JAYGQC010000050.1	15962	No terminal repeats	16	11	0.9998	NA	1	2.6857	NA	NA
JAYGQC010000039.1	33921	No terminal repeats	32	11	0.9997	NA	0	6.4225	NA	NA
JAYGQC010000041.1	30221	No terminal repeats	16	11	0.9994	NA	0	1.4978	NA	NA
JAYGQC010000032.1	44805	No terminal repeats	28	11	0.9989	NA	0	1.5168	NA	NF033135
JAYGQC010000059.1	7944	No terminal repeats	12	11	0.9984	NA	1	0.9746	T_virB10	NA
JAYGQC010000036.1	38542	No terminal repeats	28	11	0.9982	NA	0	2.1097	NA	NF012174
JAYGQC010000047.1	18227	No terminal repeats	15	11	0.9901	NA	0	2.2454	NA	NA
JAYGQC010000057.1	9735	No terminal repeats	8	11	0.9834	NA	0	0.2071	NA	NA
JAYGQC010000052.1	14162	No terminal repeats	14	11	0.9237	NA	0	2.8732	NA	NA
JAYGQC010000054.1	13086	No terminal repeats	11	11	0.7496	NA	1	1.3918	NA	NA
